id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated,famous_rank,recent_rank,place_kakao_url,audience_acc,award,evidence_url_1,evidence_url_2,evidence_summary,source_quality,codex_notes,codex_status
st_20305,왕의 남자,King and the Clown,movie,감우성;이준기;유해진;정진영;강성연,부안영상테마파크,사극 촬영세트장,전북특별자치도 부안군 변산면 격포로 309-64,35.622160,126.484010,,https://map.naver.com/p/search/%EB%B6%80%EC%95%88%EC%98%81%EC%83%81%ED%85%8C%EB%A7%88%ED%8C%8C%ED%81%AC,연산의 궁궐을 배경으로 장생·공길과 광대패가 공연하고 왕궁에 머무는 궁궐·저잣거리 장면군.,https://www.buan.go.kr/tour/board/view.buan?boardId=BBS_0000241&dataSid=245912&menuCd=DOM_000000208002000000,2026-07-30,,,,,,https://ysmbc.co.kr/RecommendTrip/136/read/1929,https://www.buan.go.kr/tour/board/view.buan?boardId=BBS_0000241&dataSid=245912&menuCd=DOM_000000208002000000,"여수MBC 여행 자료가 왕의 남자 장면의 80% 이상을 부안영상테마파크에서 촬영했다고 설명하고, 부안군이 궁궐·민가·성곽·저잣거리로 구성된 세트와 작품 촬영 사실 및 현행 주소를 확인한다.",C+A,"공개 자료가 세트장 내부 건물별로 정확한 컷을 분리하지 않아, 작품의 주된 궁궐·저잣거리 장면을 하나의 장면군으로 기록했다. 좌표는 공개 지도 대표점이다.",verified
st_20306,설국열차,Snowpiercer,movie,크리스 에반스;송강호;에드 해리스;존 허트;틸다 스윈튼,바란도프 스튜디오,영화 스튜디오,"Kříženeckého náměstí 322/5, 152 00 Praha 5, Czech Republic",50.029616,14.387155,,https://map.naver.com/p/search/%EB%B0%94%EB%9E%80%EB%8F%84%ED%94%84%20%EC%8A%A4%ED%8A%9C%EB%94%94%EC%98%A4,커티스와 꼬리칸 사람들이 엔진을 향해 앞칸으로 전진하며 벌이는 열차 내부 장면 전반.,https://www.bitters.co.jp/snowpiercer/productionnote.html,2026-07-30,,,,,,https://www.bitters.co.jp/snowpiercer/productionnote.html,https://www.filmcommission.cz/en/director/barrandov-studio/,"공식 제작노트가 체코 바란도프 스튜디오의 100m 규모 세트에서 설국열차를 제작했다고 설명하고, 체코영상위원회가 스튜디오의 공식 주소를 제공한다.",B+A,열차 각 칸은 실제 방문 가능한 로케이션이 아니라 스튜디오에 제작한 세트다. 장면별 세부 스테이지가 공개되지 않아 열차 내부 장면군으로 기록했다. 좌표는 공개 지도 대표점이다.,verified
st_20307,의형제,Secret Reunion,movie,송강호;강동원;전국환;박혁권;윤희석,남가좌동 주택가(재개발 이전),주택가·골목,서울 서대문구 남가좌동 일대,,,,https://map.naver.com/p/search/%EB%82%A8%EA%B0%80%EC%A2%8C%EB%8F%99%20%EC%A3%BC%ED%83%9D%EA%B0%80%28%EC%9E%AC%EA%B0%9C%EB%B0%9C%20%EC%9D%B4%EC%A0%84%29,영화 초반 아파트 총격전 직후 국정원 요원들과 남파 공작원들이 좁은 주택가 골목에서 차량 추격전을 벌이는 장면.,https://www.yna.co.kr/view/AKR20100120070800005,2026-07-30,,,,,,https://www.yna.co.kr/view/AKR20100120070800005,https://cine21.com/news/view/?mag_id=59668,연합뉴스와 씨네21이 영화 초반 아파트 총격전에서 이어지는 차량 추격 장면을 남가좌동 주택가에서 촬영했다고 일치되게 설명한다.,C+C,촬영지는 철거를 앞둔 재개발 구역이었고 현재 가재울뉴타운으로 크게 바뀌었다. 공개 자료에서 당시 골목의 정확한 필지와 좌표를 특정하지 못해 위·경도를 비웠다.,verified
st_20308,의형제,Secret Reunion,movie,송강호;강동원;전국환;박혁권;윤희석,드림레미콘,레미콘 공장,인천 중구 서해대로 145,,,,https://map.naver.com/p/search/%EB%93%9C%EB%A6%BC%EB%A0%88%EB%AF%B8%EC%BD%98,이한규와 송지원이 공장 시설물 사이에서 거칠게 맞붙는 격투 장면.,https://www.segye.com/newsView/20100210003899,2026-07-30,,,,,,https://www.segye.com/newsView/20100210003899,https://www.cinematheque.co.kr/cine/20090904,"세계일보가 송강호·강동원의 격투 장면을 드림레미콘공장에서 촬영했다고 명시하고, 영화 촬영 협조처 기록에 인천 반도자원·드림레미콘이 함께 수록돼 장소를 교차 확인한다.",C+C,현재 사업자 주소를 대표 주소로 기록했으나 2009년 촬영 당시 공장 경계·상호 변동 가능성이 있어 좌표는 비웠다. 산업시설로 일반 관광 방문지는 아니다.,verified
st_20309,살인의 추억,Memories of Murder,movie,,진주 죽봉터널,폐철도 터널,경남 진주시 정촌면 화개길194번길 121 인근,,,,https://map.naver.com/p/search/%EC%A7%84%EC%A3%BC%20%EC%A3%BD%EB%B4%89%ED%84%B0%EB%84%90,"DNA 감정 결과가 박현규와 불일치하자 서태윤이 절망하고, 박두만이 박현규에게 ‘밥은 먹고 다니냐’고 한 뒤 그가 어두운 터널 속으로 사라지는 클라이맥스 장면.",https://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20190922.99099009740,2026-07-30,,,,,,https://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20190922.99099009740,https://www.knnews.co.kr/news/articleView.php?idxno=1420447,국제신문과 경남신문이 DNA 불일치 결과 뒤 박두만·서태윤·박현규가 대치하는 클라이맥스를 진주 정촌면 죽봉터널에서 촬영했다고 구체적으로 설명한다.,C+C,사천시 곤명면의 동명 터널과 혼동하지 않도록 진주시 정촌면 화개리 주소를 사용했다. 터널 내부 접근 가능 여부와 안전 상태를 확인하지 못해 방문 전 관할기관 확인이 필요하다.,verified
st_20310,밀수,Smugglers,movie,김혜수;염정아;조인성;박정민;김종수,고양아쿠아특수촬영스튜디오,수중 특수촬영 스튜디오,경기 고양시 덕양구 통일로396번길 250,,,,https://map.naver.com/p/search/%EA%B3%A0%EC%96%91%EC%95%84%EC%BF%A0%EC%95%84%ED%8A%B9%EC%88%98%EC%B4%AC%EC%98%81%EC%8A%A4%ED%8A%9C%EB%94%94%EC%98%A4,춘자와 진숙을 비롯한 해녀들이 바닷속 밀수품을 건지고 추격전을 벌이는 수중 액션 장면군.,https://www.kobiz.or.kr/new/kor/03_worldfilm/news/news.jsp?blbdComcd=601001&mode=VIEW&seq=4224,2026-07-30,,,,,,https://www.kobiz.or.kr/new/kor/03_worldfilm/news/news.jsp?blbdComcd=601001&mode=VIEW&seq=4224,https://www.gipa.or.kr/introduce/07_5.php,"영화진흥위원회 KoBiz가 밀수의 해녀 수중 액션을 고양아쿠아특수촬영스튜디오 대표 촬영 사례로 소개하고, 운영기관인 고양산업진흥원이 시설의 공식 주소를 제공한다.",A+A,극중 바다와 달리 실제로는 수조형 스튜디오에서 촬영한 장면이다. 세부 수조별 컷이 공개되지 않아 수중 액션 장면군으로 기록했으며 일반 상시 관광시설은 아니다.,verified
st_20311,밀수,Smugglers,movie,김혜수;염정아;조인성;박정민;김종수,덕산항,어항·영화세트 부지,강원특별자치도 삼척시 근덕면 덕산리,,,,https://map.naver.com/p/search/%EB%8D%95%EC%82%B0%ED%95%AD,가상의 항구도시 군천항으로 등장해 해녀들과 장도리 일당이 밀수품을 나르고 거래하는 항구 장면군.,https://kwnews.co.kr/page/view/2023071810283451296,2026-07-30,,,,,,https://kwnews.co.kr/page/view/2023071810283451296,https://www.welfarehello.com/community/hometownNews/%EC%98%9B%EB%AA%A8%EC%8A%B5%EC%9D%84-%EA%B0%84%EC%A7%81%ED%95%9C-%EC%98%81%ED%99%94-%EB%B0%80%EC%88%98-%EC%B4%AC%EC%98%81%EC%A7%80-%EB%8D%95%EC%82%B0%ED%95%AD-%EC%82%BC%EC%B2%99-%EA%B0%80%EB%B3%BC%EB%A7%8C%ED%95%9C%EA%B3%B3--d4a4e8a2-4cec-4cdc-8d84-1a42f9fe66cf,"강원일보가 덕산항 일대를 밀수의 주된 삼척 촬영지로 보도하고, 삼척시 공식 관광 글이 덕산항이 극중 군천항으로 등장한 사실과 현장 요소를 설명한다.",C+A,항구 일대에 조성한 영화 세트는 촬영 뒤 철거·변형됐을 수 있다. 공개 자료가 부두 내 정확한 컷 위치를 분리하지 않아 항구 장면군으로 기록했다.,verified
st_20312,남산의 부장들,The Man Standing Next,movie,이태호;이병헌;이성민;곽도원;이희준,방돔 광장,도시 광장,"Place Vendôme, 75001 Paris, France",48.867453,2.329508,,https://map.naver.com/p/search/%EB%B0%A9%EB%8F%94%20%EA%B4%91%EC%9E%A5,박용각이 김규평이 보낸 요원들에게 납치되고 파리 외곽으로 달아나며 추격이 시작되는 장면.,https://star.ohmynews.com/NWS_Web/OhmyStar/at_pg.aspx?CNTN_CD=A0002608545,2026-07-30,,,,,,https://star.ohmynews.com/NWS_Web/OhmyStar/at_pg.aspx?CNTN_CD=A0002608545,https://www.cineplay.co.kr/ko-kr/articles/4063,"오마이뉴스 감독 인터뷰가 박용각의 납치 장면을 파리 방돔광장에서 촬영했다고 명시하고, 영화 공간 분석 기사와 한국영상자료원이 해외 로케이션을 교차 확인한다.",C+C,납치 뒤 이어지는 추격은 파리 외곽의 별도 로케이션도 포함한다. 좌표는 방돔광장의 대표 중심점이다.,verified
st_20313,집으로...,The Way Home,movie,,궁촌리 지통마,산촌 마을·철거된 영화세트 부지,충북 영동군 상촌면 궁촌리 지통마,,,,https://map.naver.com/p/search/%EA%B6%81%EC%B4%8C%EB%A6%AC%20%EC%A7%80%ED%86%B5%EB%A7%88,도시 아이 상우가 외할머니의 외딴집에서 함께 살며 심부름하고 다투다가 차츰 정을 쌓아가는 산골 생활 장면군.,https://cine21.com/news/view/?mag_id=8469,2026-07-30,,,,,,https://cine21.com/news/view/?mag_id=8469,https://imnews.imbc.com/replay/2002/nwdesk/article/1890238_30761.html,"씨네21의 제작 현장 취재가 지통마와 할머니집 앞길에서 마을 주민들과 촬영한 과정을 기록하고, 개봉 직후 MBC 현장 보도가 지통마의 할머니집 촬영 세트와 마을 위치를 확인한다.",C+C,"할머니집은 촬영을 위해 지은 너와집 세트였고 개봉 직후 이미 무너진 상태로 보도됐다. 마을 주민 사생활과 농로 안전을 고려해야 하며, 정확한 옛 세트 좌표는 비웠다.",verified
st_20314,말아톤,Marathon,movie,조승우;김미숙;이기영;백성현;안내상,2004 춘천국제마라톤 코스,마라톤 코스·철거된 경기장,강원특별자치도 춘천시 공지천교·의암호 일대(당시 춘천공설운동장 결승점),,,,https://map.naver.com/p/search/2004%20%EC%B6%98%EC%B2%9C%EA%B5%AD%EC%A0%9C%EB%A7%88%EB%9D%BC%ED%86%A4%20%EC%BD%94%EC%8A%A4,초원이 홀로 42.195km를 달려 결승점에 도착하고 기다리던 엄마 경숙에게 안기는 영화의 클라이맥스.,https://host.cine21.com/movie/info/?movie_id=9006,2026-07-30,,,,,,https://host.cine21.com/movie/info/?movie_id=9006,https://www.newswire.co.kr/newsRead.php?no=13938,씨네21 제작정보와 당시 제작사 보도자료가 클라이맥스를 실제 2004 춘천국제마라톤 당일 코스와 결승점에서 촬영했으며 초원이 경숙에게 안기는 컷까지 현장에서 찍었다고 설명한다.,C+B,"당시 결승점인 춘천공설운동장은 철거됐고, 현재 춘천마라톤의 세부 코스도 2004년과 달라졌을 수 있다. 선형 코스 전체를 한 행으로 기록해 좌표는 비웠다.",verified
st_20315,콘크리트 유토피아,Concrete Utopia,movie,이병헌;박서준;박보영;김선영;김도윤,연천 황궁아파트 세트장,대형 영화세트 부지,경기 연천군 미산면 아미2리 일대,,,,https://map.naver.com/p/search/%EC%97%B0%EC%B2%9C%20%ED%99%A9%EA%B6%81%EC%95%84%ED%8C%8C%ED%8A%B8%20%EC%84%B8%ED%8A%B8%EC%9E%A5,영탁이 황궁아파트로 쳐들어온 외부인이 던진 부탄가스 폭탄을 주워 되던지는 일촉즉발의 방어 장면.,https://cine21.com/news/view/?mag_id=104203,2026-07-30,,,,,,https://cine21.com/news/view/?mag_id=104203,https://www.filmmakers.co.kr/movies/dispKobisView?movieCd=20204264,"씨네21 현장 기록이 부탄가스 폭탄 장면과 연천 세트장 촬영을 직접 연결하고, 영화 제작정보의 촬영 협조처 목록이 연천군·어바웃제인 스튜디오 등 세트 관련 장소를 교차 확인한다.",C+C,황궁아파트와 붕괴 도시는 실제 아파트가 아니라 대형 세트와 VFX로 구현됐다. 정확한 부지 주소와 현재 존치 여부를 확인하지 못해 좌표를 비웠고 일반 방문지로 간주하지 않는다.,verified
st_20316,모가디슈,Escape from Mogadishu,movie,김윤석;조인성;허준호;구교환;김소진,에사우이라 구시가지와 도로,도시·도로 로케이션,"Essaouira, Marrakesh-Safi, Morocco",,,,https://map.naver.com/p/search/%EC%97%90%EC%82%AC%EC%9A%B0%EC%9D%B4%EB%9D%BC%20%EA%B5%AC%EC%8B%9C%EA%B0%80%EC%A7%80%EC%99%80%20%EB%8F%84%EB%A1%9C,남북한 대사관 직원과 가족들이 네 대의 차에 나눠 타고 총격을 뚫으며 이탈리아 대사관으로 탈출하는 후반부 카체이스 장면.,https://koreana.or.kr/koreana/na/ntt/selectNttInfo.do?bbsId=1119&nttSn=107955,2026-07-30,,,,,,https://koreana.or.kr/koreana/na/ntt/selectNttInfo.do?bbsId=1119&nttSn=107955,https://mande.net/btl/awards/for-your-consideration/escape-from-mogadishu-ryoo,"한국국제교류재단 코리아나가 네 대의 차량 탈출 장면을 영화의 하이라이트로 설명하며 대부분을 에사우이라에서 촬영했다고 밝히고, 류승완 감독 인터뷰가 현지 로케이션과 카체이스 제작을 교차 확인한다.",A+C,에사우이라 여러 거리와 별도 세트·미술 작업을 합쳐 모가디슈로 재현했으므로 도시 전체를 단일 점으로 축약하지 않고 좌표를 비웠다.,verified
st_20317,고지전,The Front Line,movie,신하균;고수;이제훈;류승수;고창석,함양 백암산 애록고지 세트 부지,산악 전투세트 부지,경남 함양군 함양읍 대덕리 산1-3 일대,,,,https://map.naver.com/p/search/%ED%95%A8%EC%96%91%20%EB%B0%B1%EC%95%94%EC%82%B0%20%EC%95%A0%EB%A1%9D%EA%B3%A0%EC%A7%80%20%EC%84%B8%ED%8A%B8%20%EB%B6%80%EC%A7%80,강은표가 배치된 악어중대와 인민군이 애록고지를 반복해서 빼앗고 되찾으며 참호와 능선을 오가는 전투 장면군.,https://cine21.com/news/view/?mag_id=64426,2026-07-30,,,,,,https://cine21.com/news/view/?mag_id=64426,https://www.gnfilm.or.kr/v2/images/incentive-policy.pdf,"씨네21 현장 취재가 함양 백암산 자락의 교통호·와이어캠 세트에서 고지 전투를 촬영한 과정을 기록하고, 경남영상위원회 자료가 촬영내용을 '고지 전투 장면', 장소를 함양 백암산으로 명시한다.",C+B,영화용 참호와 시설은 임시 세트였으며 산불 피해지 복구와 산림 관리가 이뤄진 곳이다. 산 정상·사유지 무단 접근 대상이 아니며 좌표는 비웠다.,verified
st_20318,워낭소리,Old Partner,movie,최원균;이삼순;김민자;최종만;최종민,봉화군 상운면 하눌리,농촌 마을·개인 농가,경북 봉화군 상운면 하눌리,,,,https://map.naver.com/p/search/%EB%B4%89%ED%99%94%EA%B5%B0%20%EC%83%81%EC%9A%B4%EB%A9%B4%20%ED%95%98%EB%88%8C%EB%A6%AC,최원균 할아버지와 늙은 소가 밭을 갈고 나무와 농작물을 나르며 사계절을 함께 보내는 다큐멘터리 장면군.,https://council.gb.go.kr/policy/bbs/download?bbs_id=research_report&flag=&keyword=&list_style=&page=1&search_code=&state_code=&uid=60D33B61C4793CC46FD9B773CA783090,2026-07-30,,,,,,https://council.gb.go.kr/policy/bbs/download?bbs_id=research_report&flag=&keyword=&list_style=&page=1&search_code=&state_code=&uid=60D33B61C4793CC46FD9B773CA783090,https://www.syu.ac.kr/wp-content/uploads/2018/07/%EB%B6%99%EC%9E%843.%20%28%EC%B0%B8%EA%B3%A0%29%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD%20%EB%86%8D%EC%B4%8C%EC%97%AC%ED%96%89%EC%A7%80%2040%EC%84%A0.pdf,"경상북도의 정책 연구자료가 워낭소리 촬영지를 봉화군 상운면 하눌리로 명시하고, 농촌여행 자료가 상운면 농촌마을과 노부부·늙은 소의 생활 장면을 함께 설명한다.",B+B,실제 생활공간인 개인 주택과 농지의 정확한 위치는 공개하지 않고 마을 단위로 기록했다. 거주자 사생활과 농작업을 방해하지 않도록 일반 방문 좌표도 비웠다.,verified
st_20319,박쥐,Thirst,movie,송강호;김옥빈;신하균;김해숙;송영창,행복한복집 골목,주택·상점 골목,부산 부산진구 전포동 옛 성전새싹길 일대,,,,https://map.naver.com/p/search/%ED%96%89%EB%B3%B5%ED%95%9C%EB%B3%B5%EC%A7%91%20%EA%B3%A8%EB%AA%A9,"태주가 밤마다 맨발로 골목을 달리고, 어느 날 상현과 마주친 뒤 상현이 자신의 구두를 벗어 주면서 두 사람의 위험한 관계가 시작되는 장면.",https://www.koreanfilm.or.kr/eng/news/location.jsp?blbdComCd=601020&mode=VIEW&pageIndex=1&pageRowSize=5&seq=103,2026-07-30,,,,,,https://www.koreanfilm.or.kr/eng/news/location.jsp?blbdComCd=601020&mode=VIEW&pageIndex=1&pageRowSize=5&seq=103,https://cyland.accessict.co.kr/artyboard/pds/board/TP1F_VJNA/313931343138373434.pdf,"영화진흥위원회 로케이션 뉴스레터가 행복한복집의 공간 구조와 태주의 맨발 달리기·상현의 구두 장면을 전포동 성전새싹길에 직접 대응하고, 부산영상위원회 자료가 전포동 행복한복집 세트 촬영을 교차 확인한다.",A+B,공식 영문 자료의 옛 도로명 표기가 'Seongjeon Saessak 1 ro'로 남아 있어 현재 도로명·번지와 확정 대응하지 않았다. 세트 간판과 건물 존치 여부도 불명확해 좌표를 비웠다.,verified
st_20320,헤어질 결심,Decision to Leave,movie,박해일;탕웨이;이정현;고경표;김신영,부남해변,해변,강원특별자치도 삼척시 근덕면 부남해변길,,,,https://map.naver.com/p/search/%EB%B6%80%EB%82%A8%ED%95%B4%EB%B3%80,마지막에 해준이 사라진 서래를 찾아 파도치는 바닷가를 헤매는 엔딩 장면의 바위 해변 부분.,https://www.koreanfilm.or.kr/eng/ebook/magazine/koreanCinemaToday41/1/index-1.html,2026-07-30,,,,,,https://www.koreanfilm.or.kr/eng/ebook/magazine/koreanCinemaToday41/1/index-1.html,https://english.visitkorea.or.kr/svc/whereToGo/locIntrdn/rgnContentsView.do?vcontsId=216201,"영화진흥위원회가 해준이 사라진 서래를 찾는 엔딩 바다 장면을 부남·학암포·마검포 세 해변의 합성이라고 설명하고, 한국관광공사가 부남해변을 엔딩 장면의 바위 해변 촬영지로 재확인한다.",A+A,"화면 속 해변은 삼척 부남해변, 태안 학암포·마검포를 합성해 만든 가상 공간이다. 군사보호·마을 관리 구역이라 여름 개장 기간 외 출입이 제한될 수 있어 좌표를 비웠다.",verified
st_20321,헤어질 결심,Decision to Leave,movie,박해일;탕웨이;이정현;고경표;김신영,영랑호 범바위,바위·호수 관광지,강원특별자치도 속초시 영랑호반길 140,,,,https://map.naver.com/p/search/%EC%98%81%EB%9E%91%ED%98%B8%20%EB%B2%94%EB%B0%94%EC%9C%84,해준이 후배 형사와 산악 변사 사건을 조사하며 밧줄을 타고 암벽을 오르는 장면의 실제 바위 측면.,https://www.koreanfilm.or.kr/eng/ebook/magazine/koreanCinemaToday41/1/index-1.html,2026-07-30,,,,,,https://www.koreanfilm.or.kr/eng/ebook/magazine/koreanCinemaToday41/1/index-1.html,https://english.visitkorea.or.kr/svc/whereToGo/locIntrdn/rgnContentsView.do?vcontsId=216208,"영화진흥위원회가 수사 중 암벽을 오르는 장면의 바위 측면을 속초 영랑호 범바위에서 촬영했다고 설명하고, 한국관광공사가 극중 가상 구소산 기름봉 촬영지와 현행 주소를 확인한다.",A+A,"극중 138층 높이의 절벽은 범바위 로케이션과 부산 오픈세트를 합성한 가상 공간이며, 실제 범바위는 입구에서 도보 약 5분 거리다.",verified
st_20322,헤어질 결심,Decision to Leave,movie,박해일;탕웨이;이정현;고경표;김신영,정선 몰운대 절벽,절벽·등산로,강원특별자치도 정선군 화암면 약수길 1330 일대,,,,https://map.naver.com/p/search/%EC%A0%95%EC%84%A0%20%EB%AA%B0%EC%9A%B4%EB%8C%80%20%EC%A0%88%EB%B2%BD,눈 덮인 호미산에서 서래와 해준이 절벽 앞에 서서 입을 맞추는 장면의 절벽 부분.,https://www.koreanfilm.or.kr/eng/ebook/magazine/koreanCinemaToday41/1/index-1.html,2026-07-30,,,,,,https://www.koreanfilm.or.kr/eng/ebook/magazine/koreanCinemaToday41/1/index-1.html,https://www.jeongseon.go.kr/tour/jeongseontour/attractions?contentSeq=163419&mode=read,"영화진흥위원회가 호미산 키스 장면을 부산 금정산 주차 장면과 정선 몰운대 절벽, CG로 완성했다고 설명하고, 정선군 관광 자료가 몰운대의 현행 주소와 절벽 지형을 확인한다.",A+A,"극중 설산은 금정산과 몰운대, CG를 합성한 가상 공간이다. 절벽 가장자리 접근은 위험하므로 장소명과 등산로 대표 주소만 기록하고 좌표는 비웠다.",verified
st_20323,브로커,Broker,movie,송강호;강동원;배두나;이지은;이주영,구 호산초등학교 노실분교,폐교·보육원 세트,강원특별자치도 삼척시 원덕읍 노곡리 142-2,,,,https://map.naver.com/p/search/%EA%B5%AC%20%ED%98%B8%EC%82%B0%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%20%EB%85%B8%EC%8B%A4%EB%B6%84%EA%B5%90,동수가 자란 바닷가 보육원에서 아이들을 만나고 우성의 새 가족을 찾는 여정이 잠시 머무는 보육원 장면군.,https://www.koreanfilm.or.kr/eng/ebook/magazine/koreanCinemaToday41/1/index-1.html,2026-07-30,,,,,,https://www.koreanfilm.or.kr/eng/ebook/magazine/koreanCinemaToday41/1/index-1.html,https://www.sccl.go.kr/kr/bill/download?bill_sch=&edate=&flag=&keyword=&page=81&prop_sch=&res_sch=&sdate=&search_code=&uid=531B88F70D4B10460FC670DD7FD8923A,"영화진흥위원회가 삼척 노실분교를 개조해 모든 보육원 장면을 촬영했다고 설명하고, 삼척시의회 공유재산 자료가 노실분교의 소재지를 원덕읍 노곡리 142-2로 확인한다.",A+B,"폐교를 보육원 세트로 개조한 장소이며, 2025년 철거 용역이 공고돼 현재 건물 상태가 촬영 당시와 다를 수 있다. 일반 방문지로 간주하지 않고 좌표를 비웠다.",verified
st_20324,브로커,Broker,movie,송강호;강동원;배두나;이지은;이주영,연천세탁,세탁소·주택,부산 연제구 과정로273번길 24,,,,https://map.naver.com/p/search/%EC%97%B0%EC%B2%9C%EC%84%B8%ED%83%81,"입양 브로커 상현이 세탁소에서 일하고, 뒤쪽의 작은 방에서 소영·동수와 아기의 새 부모를 찾는 문제를 의논하는 장면군.",https://www.koreanfilm.or.kr/eng/ebook/magazine/koreanCinemaToday41/1/index-1.html,2026-07-30,,,,,,https://www.koreanfilm.or.kr/eng/ebook/magazine/koreanCinemaToday41/1/index-1.html,https://v.daum.net/v/20220616050044926,"영화진흥위원회가 연산동 연천세탁과 뒤쪽 방을 상현의 일터·대화 공간으로 그대로 촬영했다고 설명하고, 중앙일보 현장 기사가 35년 된 실제 세탁소와 재봉틀의 등장을 확인한다.",A+C,정확한 도로명주소는 공개 지도와 촬영지 대조 자료를 함께 확인했다. 현재도 영업 중인 개인 사업장일 수 있으므로 촬영지 방문 시 영업과 사생활을 방해하지 않아야 한다.,verified
st_20325,박하사탕,Peppermint Candy,movie,,진소마을 충북선 철교,철교·하천변,충북 제천시 백운면 애련리 진소마을,,,,https://map.naver.com/p/search/%EC%A7%84%EC%86%8C%EB%A7%88%EC%9D%84%20%EC%B6%A9%EB%B6%81%EC%84%A0%20%EC%B2%A0%EA%B5%90,영화의 첫 야유회와 마지막에 영호가 철로 위에서 다가오는 기차를 향해 '나 다시 돌아갈래'라고 절규하는 장면.,https://gongu.copyright.or.kr/gongu/wrt/wrt/view.do?menuNo=200026&wrtSn=12459037,2026-07-30,,,,,,https://gongu.copyright.or.kr/gongu/wrt/wrt/view.do?menuNo=200026&wrtSn=12459037,https://www.hankyung.com/article/2000072755971,"공공저작물 자료가 백운면 애련리 진소마을의 터널·철교·진소천을 박하사탕 촬영지로 확인하고, 한국경제가 이곳이 영화의 첫 장면과 마지막 장면을 장식했다고 개봉 당시 보도한다.",A+C,촬영지는 실제 운행 철도 주변이다. 선로와 철교는 출입 가능한 관광 시설이 아니므로 철도 구역에 진입하지 말고 마을 안내 지점에서만 관람해야 한다.,verified
st_20326,피에타,Pieta,movie,조민수;이정진;권세인;허준석;권율,청계천 공구상가 골목,금속가공 상가·골목,서울 종로구 창신1동 청계천 공구상가 일대,,,,https://map.naver.com/p/search/%EC%B2%AD%EA%B3%84%EC%B2%9C%20%EA%B3%B5%EA%B5%AC%EC%83%81%EA%B0%80%20%EA%B3%A8%EB%AA%A9,"사채업자 강도가 영세 금속공장 채무자들을 찾아가 보험금을 노리고 잔혹하게 불구로 만들고, 골목에서 자신을 어머니라고 하는 미선과 마주치는 장면군.",https://s3.amazonaws.com/cdn.filmtrackonline.com/mongrelmedia/starcm_vault_root/images%2Ffiles%2Fbd%2Fbd0e1dbc-ed78-4e8b-97c0-005eac034962.pdf,2026-07-30,,,,,,https://s3.amazonaws.com/cdn.filmtrackonline.com/mongrelmedia/starcm_vault_root/images%2Ffiles%2Fbd%2Fbd0e1dbc-ed78-4e8b-97c0-005eac034962.pdf,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001878395,"공식 배급용 제작노트가 강도의 집과 채무자들의 작업장을 찾기 위해 청계천 일대에서 촬영했다고 밝히고, 한국콘텐츠학회 논문이 청계천 공구상가를 인물과 서사를 구축하는 중심 장소로 분석한다.",B+B,여러 공장·주택·골목을 묶은 장면군이며 특정 점포 하나로 축약할 수 없다. 재개발로 촬영 당시 상가가 사라졌거나 영업 상태가 바뀌었을 수 있어 좌표를 비웠다.,verified
