id,place_name,place_type,place_address,place_latitude,place_longitude,phone,opening_hours,break_time,closed_days,featured_count,featured_works,featured_categories,scene_descriptions,source_url,last_updated
food_02966,꽃국수,restaurant,경기도 양평군 옥천면 신복길127번길 10,37.5324714,127.4657982,0507-1333-1337,수-월 11시 - 20시,"평일 15시 30분 - 16시 30분, 주말 15시 40분 - 16시 40분",화요일,1,생방송 오늘아침,show,"[생방송 오늘아침] 생방송오늘아침 3887회 갈빗살, 꽃국수, 해물부추전 맛집",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02967,걸구쟁이네,restaurant,경기도 여주시 강천면 강문로 707,37.2645517,127.7188844,031-885-9875,매일 09시 - 21시,정보없음,연중무휴,3,생방송 오늘아침 | 생방송투데이 | 식객허영만의백반기행,show,[생방송 오늘아침] 생방송오늘아침 3925회 한정식 맛집 || [생방송투데이] 생방송투데이 3103회 한정식 맛집 || [식객허영만의백반기행] 식객허영만의백반기행 139회 나물밥상 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02968,불탄소 가든,restaurant,경기도 연천군 연천읍 현문로 526-29,38.0621155,127.1218579,031-834-2770,매일 11시 - 20시 30분,정보없음,연중무휴,3,생방송 오늘아침 | 식객허영만의백반기행 | MBC파워매거진,show,[생방송 오늘아침] 생방송오늘아침 4044회  민물매운탕 맛집 || [식객허영만의백반기행] 식객허영만의백반기행 154회 섞어매운탕 맛집 || [MBC파워매거진] MBC파워매거진 313회 매운탕 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02969,장수촌,restaurant,경기도 용인시 수지구 동천로 631,37.3586567,127.0546312,0507-1323-7711,매일 10시 - 21시 30분,정보없음,명절(당일),1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3762회누룽지닭백숙 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02970,제일식당,restaurant,경기도 용인시 처인구 백암면 백암로201번길 11,37.1645801,127.3736161,031-332-4608,매일 06시 - 21시,정보없음,연중무휴,3,생방송 오늘아침 | 한국인의 밥상 | MBC파워매거진,show,"[생방송 오늘아침] 생방송오늘아침 3897회 순댓국, 모듬순대 맛집 || [한국인의 밥상] 한국인의밥상 397회 백암순대/순댓국 맛집 || [MBC파워매거진] MBC파워매거진 251회 순대국 맛집",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02971,개성왕족발,restaurant,경기도 의왕시 부곡시장길 18-1,37.3192852,126.9511318,031-461-8888,매일 10시 - 24시,정보없음,"1, 3번째 화요일",1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3983회 콩나물족발 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02972,별당,restaurant,경기도 의정부시 고산로 135,37.7314684,127.1072202,031-821-2040,매일 11시 30분 - 22시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2416회 해물누룽지탕 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02973,카페웰콤,cafe,경기도 이천시 신둔면 도자예술로62번길 28-22,37.3239798,127.4129911,031-637-9030,화-일 11시 - 21시,정보없음,월요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3742회 빙수 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02974,남천묵은지족발탕,restaurant,경기도 이천시 중리천로70번길 26,37.278499,127.4440697,031-631-7333,화-일 16시 30분 - 21시 30분,정보없음,월요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2416회 묵은지족발탕 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02975,따순기미,cafe,경기도 파주시 동패로63번길 33,37.7105974,126.737322,0507-1315-1071,화-일 08시 - 20시,정보없음,월요일,2,생방송 오늘아침 | VJ특공대,show,[생방송 오늘아침] 생방송오늘아침 2504회 수박빵 맛집 || [VJ특공대] VJ특공대 851회 수박빵 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02976,LP 갤러리 카페,cafe,경기도 파주시 소라지로 311 1층,37.74073,126.6998646,031-942-3110,매일 11시 - 18시,정보없음,"동절기 화요일,수요일,목요일",1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3250회 망고빙수 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02977,사랑채,restaurant,경기도 파주시 적성면 국사로 72-12,37.9520874,126.8901241,,매일 11시 30분 - 15시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3250회 오리백숙,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02978,프로방스베이커리 & 카페,cafe,경기도 파주시 탄현면 헤이리마을길 59-29,37.7889414,126.696404,0507-1424-3101,매일 09시 - 21시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2504회 마늘빵 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02979,파주옥 평택본점,restaurant,경기도 평택시 중앙2로 3,36.9919428,127.0874908,031-655-2446,매일 10시 30분 - 21시,정보없음,연중무휴,2,생방송 오늘아침 | VJ특공대,show,[생방송 오늘아침] 생방송오늘아침 2190회 곰탕 맛집 || [VJ특공대] VJ특공대 757회 곰탕 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02980,송쓰버거 본점,restaurant,경기도 평택시 중앙시장로25번길 12-1,37.0807468,127.0530297,031-667-7080,매일 10시 30분 - 21시 30분,정보없음,연중무휴,2,생방송 오늘아침 | 에이핑크,"show,artist",[생방송 오늘아침] 생방송오늘아침 2922회 수제버거 맛집 || [에이핑크] 에이핑크 남주와 하영이 방문한 햄버거 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02981,꼬마연못,restaurant,경기도 포천시 소흘읍 죽엽산로 539-6,37.7862157,127.1660862,031-542-2433,화-일 11시 - 21시,정보없음,월요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3340회 솥뚜껑닭볶음탕 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02982,대대손손묵집 본점,restaurant,경기도 포천시 소흘읍 죽엽산로447번길 11-3,37.7943872,127.1666233,031-542-6898,매일 10시 - 21시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2180회 만두전골 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02983,왕골남서문장작불곰탕 본점,restaurant,경기도 화성시 남양읍 화성로 1238,37.2149668,126.8189776,031-355-2644,매일 06시 - 22시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2910회 곰탕 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02984,지음,cafe,경기도 화성시 동탄공원로3길 10-14,37.2067027,127.0613516,031-8003-5210,화-일 12시 - 23시,정보없음,월요일,1,생방송 오늘아침,show,"[생방송 오늘아침] 생방송오늘아침 2441회 에스프레소, 커피프라푸치노 맛집",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02985,자갈치횟집,restaurant,경기도 화성시 송산면 사강로 173,37.2130662,126.7350915,031-357-4922,매일 10시 - 22시,정보없음,연중무휴,1,생방송 오늘아침,show,"[생방송 오늘아침] 생방송오늘아침 3369회 굴탕, 굴밥 맛집",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02986,고산미소 화성점,restaurant,경기도 화성시 팔탄면 삼천병마로 579-29,37.1607209,126.9275849,031-354-5760,매일 11시 - 21시 30분,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2368회 소고기 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02987,전설의갈비와불쭈꾸미,restaurant,경기도 화성시 향남읍 3.1만세로 1021,37.1277048,126.9011137,0507-1336-0209,수-월 11시 30분 - 21시,평일만 14시 30분 - 16시 30분,화요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3427회 주꾸미볶음 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02988,정림한정식 한옥체험관점,restaurant,경상남도 김해시 가락로93번길 40,35.2343462,128.8771149,055-322-4737,매일 12시 - 21시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2409회 서여향병 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02989,통영산장어구이,restaurant,경상남도 진주시 충의로 20-17,35.1799817,128.1076213,055-754-9234,매일 11시 - 22시 30분,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3195회 장어구이 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02990,충청도회초장욕지고등어회,restaurant,경상남도 통영시 강구안길 29-1,34.8441112,128.4233215,0507-1399-6862,매일 10시 - 22시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3018회 고등어회/고등어구이 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02991,벚굴식당,restaurant,경상남도 하동군 고전면 재첩길 215,35.0013889,127.7883333,0507-1419-4342,"평일 09시 - 20시 30분, 주말 09시 - 21시",정보없음,연중무휴,2,생방송 오늘아침 | VJ특공대,show,[생방송 오늘아침] 생방송오늘아침 2718회 벚굴 맛집 || [VJ특공대] VJ특공대 755회 벚굴 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02992,꽃천지마을식당,restaurant,경상남도 하동군 북천면 경서대로 2253-21,35.1106918,127.8744322,055-882-9653,매일 11시 - 20시 30분,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2086회 메밀요리 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02993,문경약돌돼지구이가,restaurant,경상북도 문경시 당교1길 24,36.586148,128.1867972,054-554-3782,화-일 11시 - 21시,정보없음,월요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3260회 약돌돼지 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02994,김정순명인의집,restaurant,경상북도 안동시 마들6길 3,36.5515896,128.7625553,0507-1441-2590,"화-금 11시 30분 - 15시, 주말 11시 30분 - 21시",정보없음,월요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2280회 잉어찜 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02995,안동사과빵,restaurant,경상북도 안동시 옥동3길 5 2층,36.5612409,128.7006784,054-853-4949,매일 10시 - 23시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3307회 사과빵 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02996,박근석명품대게,restaurant,경상북도 영덕군 강구면 강구대게길 35,36.3585589,129.3841597,054-732-0131,매일 10시 - 22시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2657회 대게요리 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02997,삼천포대게도매직판장,restaurant,경상북도 영덕군 강구면 강구대게길 41,36.3586721,129.3844982,054-734-1048,매일 09시 - 21시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2254회 대게 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02998,대경수산,restaurant,경상북도 영덕군 축산면 경정3길 16-1,36.4748973,129.4330959,0507-1409-8286,정보없음,정보없음,정보없음,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2907회 대게 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_02999,만리장성,restaurant,경상북도 울진군 후포면 울진대게로 137,36.6812965,129.4538465,054-787-8380,매일 10시 - 21시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2491회 홍게짬뽕 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03000,고바우한중식,restaurant,경상북도 울진군 후포면 후포로 179,36.6831032,129.4600318,054-788-1116,수-월 08시 30분 - 20시,정보없음,화요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 211회 홍게짬뽕 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03001,엄마손과메기,restaurant,경상북도 포항시 남구 양학천로76번길 14,36.0195433,129.3609356,0507-1406-2584,매일 10시 - 22시,정보없음,연중무휴,1,생방송 오늘아침,show,"[생방송 오늘아침] 생방송오늘아침 3875회 과메기, 도루묵찌개 맛집",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03002,해뜨는식당,restaurant,광주광역시 동구 제봉로190번길 7-2,35.1540411,126.9175168,062-227-6063,매일 10시 - 14시,정보없음,연중무휴,2,생방송 오늘아침 | VJ특공대,show,[생방송 오늘아침] 생방송오늘아침 3863회 백반한상 맛집 || [VJ특공대] VJ특공대 853회 백반 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03003,전북식당,restaurant,광주광역시 동구 증심사길 28-16,35.1332436,126.9553278,062-227-1449,매일 10시 - 21시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2242회 무등산 보리밥 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03004,동원 게장 백반,restaurant,광주광역시 동구 지호로 128,35.1491293,126.9424985,062-223-7200,매일 09시 30분 - 21시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3238회 무한리필게장 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03005,옥자삼합,restaurant,광주광역시 북구 금녕길 29,35.1718789,126.9299201,062-264-7121,매일 12시 - 22시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2413회 홍어삼합 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03006,앞산연가,restaurant,대구광역시 달서구 달구벌대로 1587,35.8517404,128.5401624,053-557-1200,매일 11시 30분 - 21시 30분,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3354회 간장새우장 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03007,이화원,restaurant,대구광역시 동구 효동로6길 6 효목동,35.8808269,128.6515264,0507-1437-0137,매일 11시 - 22시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘저녁 1504회 고급중화요리코스 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03008,황금어장식품,cafe,대전광역시 대덕구 대전로1142번길 10,36.3564715,127.4156583,042-628-2454,매일 09시 - 22시,정보없음,연중무휴,2,생방송 오늘아침 | VJ특공대,show,[생방송 오늘아침] 생방송오늘아침 2426회 대왕붕어빵 맛집 || [VJ특공대] VJ특공대 795회 대왕붕어빵 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03009,나영왕돈까스,restaurant,대전광역시 서구 배재로91번길 57,36.31747,127.3683442,042-524-9959,월-토 10시 - 21시,정보없음,일요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3514회 수제돈가스 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03010,테판정 오마카세 철판요리,restaurant,대전광역시 유성구 온천북로 19 2층 201호,36.3566719,127.3475546,042-823-7709,매일 18시 - 22시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 4039회 일본식코스요리 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03011,이대감손만두,restaurant,대전광역시 중구 평촌로105번길 59,36.3253335,127.3973378,042-525-8030,화-일 10시 - 20시 30분,정보없음,월요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2843회 만두 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03012,고준희베이커리,cafe,부산광역시 금정구 두실로37번길 43,35.259013,129.0869906,0507-1495-1700,매일 11시 - 21시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2705회 8체질빵 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03013,김가네분식,restaurant,부산광역시 기장군 기장읍 읍내로 104,35.2447174,129.2155562,051-724-0427,매일 10시 30분 - 20시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2858회 떡볶이 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03014,청진동 소문난감자탕,restaurant,부산광역시 동래구 여고로113번길 29,35.1997554,129.0746163,0507-0094-0668,매일 16시 - 21시 30분,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3418회 감자탕 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03015,이모도나스,cafe,부산광역시 영도구 절영로 134,35.0843584,129.0419256,051-412-3710,월-토 11시 30분 - 20시,정보없음,일요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2853회 도넛/크로켓 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03016,남포동 원조 찹쌀호떡 본점,cafe,부산광역시 중구 비프광장로 36,35.0986189,129.0287888,,매일 10시 - 21시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2177회 씨앗호떡 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03017,미미면가 본점,restaurant,서울특별시 강남구 강남대로160길 29,37.5200355,127.0210889,0507-1413-5466,"월-토 11시 30분 - 21시 30분, 일 11시 30분 - 21시",15시 - 17시 30분,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2400회 고등어온소바 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03018,정식카페,cafe,서울특별시 강남구 선릉로158길 11 1F,37.5256192,127.0410689,02-517-4650,매일 10시 - 22시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3742회 빙수 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03019,깐부치킨 역삼초교점,restaurant,서울특별시 강남구 역삼로4길 16 성우스타우스오피스텔,37.4923487,127.0319943,02-2188-1237,매일 16시 - (익일) 02시,정보없음,연중무휴,2,생방송 오늘아침 | VJ특공대,show,"[생방송 오늘아침] 생방송오늘아침 2681회 쌀국수, 치킨 맛집 || [VJ특공대] VJ특공대 831회 미국식베트남쌀국수 맛집",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03020,가연,restaurant,서울특별시 강남구 테헤란로51길 15 남경선능빌딩 1층,37.5048631,127.0460203,02-566-6312,"평일 11시 30분 - 21시 30분, 토 11시 - 15시",평일만 15시 - 17시,일요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2230회 국수 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03021,경성면옥,restaurant,서울특별시 강남구 테헤란로87길 36 도심공항타워 B10호,37.5102556,127.058472,02-539-7829,매일 10시 30분 - 22시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3237회 산낙지냉면 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03022,나비부엌,cafe,서울특별시 강남구 학동로43길 38 B116,37.5184174,127.0380027,0507-1372-3262,월-수 13시 - 19시,정보없음,목-일,1,생방송 오늘아침,show,"[생방송 오늘아침] 생방송오늘아침 2432회 과일양갱, 약과 맛집",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03023,지리산왕재봉흑돼지,restaurant,서울특별시 강동구 상암로 26 선사타워빌딩,37.5503921,127.1263648,02-3426-5120,매일 11시 - 22시,정보없음,연중무휴,2,생방송 오늘아침 | VJ특공대,show,[생방송 오늘아침] 생방송오늘아침 2423회 삼겹살 맛집 || [VJ특공대] VJ특공대 796회 삼겹살 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03024,화로몽 수유점,restaurant,서울특별시 강북구 노해로8가길 18,37.6387956,127.0236865,02-990-2151,매일 16시 30분 - (익일) 01시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2344회 숯불닭갈비 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03025,떼루아,restaurant,서울특별시 강북구 도봉로10다길 17,37.6147384,127.0317057,070-8820-7733,매일 06시 30분 - 22시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2134회 양식 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03026,행복한만두찐빵,restaurant,서울특별시 강서구 까치산로 40-1,37.5429493,126.8446505,0507-1424-4984,월-토 09시 - 21시,정보없음,일요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2993회 찐빵 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03027,개화산 튀김명가,restaurant,서울특별시 강서구 양천로6길 28 방화12단지아파트 상가 1층,37.5707897,126.8068328,02-2666-0701,월-토 14시 30분 - 21시,정보없음,일요일,1,생방송 오늘아침,show,"[생방송 오늘아침] 생방송오늘아침 3477회 떡볶이, 연잎순대, 튀김 맛집",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03028,도로시,cafe,서울특별시 강서구 화곡로27길 30 1층,37.5430075,126.8400135,0507-1413-8081,매일 12시 - 17시 30분,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2497회 젤리플라워 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03029,별난집,restaurant,서울특별시 강서구 화곡로60길 29,37.5533934,126.8529004,02-2690-1445,매일 11시 - 22시 30분,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3103회 쌈밥 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03030,산야로콩나물국밥,restaurant,서울특별시 관악구 관악로 111,37.4749645,126.9524206,02-889-3390,목-화 06시 30분 - 21시 30분,정보없음,수요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2994회 콩나물국밥 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03031,아리랑하우스,restaurant,서울특별시 광진구 강변북로 2230,37.5282488,127.0677356,0507-1471-5568,매일 11시 - 23시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2155회 스테이크 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03032,제니앤디쿠키,cafe,서울특별시 광진구 광장로 71 1층,37.5476632,127.1049955,02-6369-6265,매일 09시 - 20시,정보없음,"2, 4번째 일요일",1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2503회 쿠키 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03033,르빠니에블루 화양동점,restaurant,서울특별시 광진구 능동로 149-1,37.5441927,127.0723512,02-468-1358,매일 12시 - 22시,15시 - 17시,연중무휴,1,생방송 오늘아침,show,"[생방송 오늘아침] 생방송오늘아침 2169회 수란, 프렌치레스토랑 맛집",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03034,곽홍백 외식연구소,restaurant,서울특별시 광진구 면목로 92 1층,37.5618718,127.0792222,0507-1383-9292,매일 10시 - (익일) 01시 30분,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3229회 생선구이무한리필 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03035,여기가전집,restaurant,서울특별시 구로구 디지털로32나길 8,37.4834602,126.9002348,02-864-4388,매일 14시 - (익일) 02시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2938회 전 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03036,아빠의 바게트,restaurant,서울특별시 구로구 천왕로 56 천왕 이펜하우스 3단지,37.486686,126.838681,070-7778-2260,화-토 10시 - 21시,정보없음,"월요일, 일요일",1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2917회 바게트 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03037,캔다방가산점,cafe,서울특별시 금천구 가산로3길 54 1층,37.4723481,126.8925722,0507-1358-8547,매일 12시 - 24시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3269회 흑당커피 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03038,라라브레드 공릉점,restaurant,서울특별시 노원구 공릉로41길 32,37.6248229,127.0778368,1800-2790,매일 10시 - 21시,평일만 15시 - 16시,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3316회 샐러드피자 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03039,커피니 공릉점,cafe,서울특별시 노원구 동일로197길 11 공삼빌딩,37.6284481,127.0706445,02-975-0203,"평일 08시 - 21시, 주말 09시 - 20시",정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2255회 커피 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03040,다미옥,restaurant,서울특별시 동대문구 경동시장로12길 52-1 1층,37.5820951,127.043668,02-959-2533,매일 10시 - 22시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 3482회 냉면 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03041,민들레영토 경희대점,restaurant,서울특별시 동대문구 경희대로1길 34,37.5919721,127.0503447,02-959-3733,화-일 11시 - 22시,정보없음,월요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2163회 양식 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03042,안동집 손칼국시,restaurant,서울특별시 동대문구 고산자로36길 3 신관 지하1층,37.5792013,127.0391628,02-965-3948,매일 10시 30분 - 20시,정보없음,"2, 4번째 일요일",1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2161회 칼국수 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03043,마늘떡볶이,restaurant,서울특별시 동대문구 사가정로25길 22-4,37.5796251,127.0705996,02-3394-5520,화-일 11시 30분 - 22시 30분,정보없음,월요일,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2957회 떡볶이 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03044,모아분식,restaurant,서울특별시 동대문구 전농로16길 11,37.5785555,127.0581978,02-2243-1880,월-토 09시 30분 - 21시 30분,정보없음,일요일,1,생방송 오늘아침,show,"[생방송 오늘아침] 생방송오늘아침 3234회 판떡볶이, 즉석떡볶이 맛집",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03045,부엌쟁이,restaurant,서울특별시 동작구 동작대로23길 31,37.4840764,126.9799686,02-6205-3340,매일 11시 30분 - 22시,15시 - 17시,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2185회 육개장 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_03046,이수한우명가,restaurant,서울특별시 동작구 사당로 300 이수자이상가1층,37.4843975,126.9804278,02-522-0204,매일 11시 - 23시,정보없음,연중무휴,1,생방송 오늘아침,show,[생방송 오늘아침] 생방송오늘아침 2117회 한우 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
