id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated,famous_rank,recent_rank,audience_acc,award,director,poster_url,title_key,mention_doc_count,mention_total_count,corpus_doc_count,popularity_score,popularity_rank_in_title,is_overseas,dup_of,coord_issue,is_popular,filter_reason,scene_description_source,evidence_url
st_20143,미스터 션샤인,Mr. Sunshine,drama,이병헌;김태리;유연석,글로리호텔,세트장(호텔),충남 논산시 연무읍 봉황로 90,36.1025580132223,127.104295525413,,https://map.naver.com/p/entry/place/1566122911,대한제국 시기 서양식 호텔을 재현한 세트로 극 후반 실제 폭파 촬영이 이뤄진 장면의 배경이다,https://www.korea.kr/news/policyNewsView.do?newsId=148931431,2026-07-30,52,,,,이응복,https://image.tmdb.org/t/p/w500/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,미스터션샤인,30,93,77,100.0,1,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20153,미스터 션샤인,Mr. Sunshine,drama,이병헌;김태리;유연석,해드리오,세트장,충남 논산시 연무읍 봉황로 90,36.1025580132223,127.104295525413,,,24화 마지막회에서 해드리오에 세상을 떠난 인물들의 유품이 나란히 놓이는 장면,https://www.sunshinestudio.co.kr/,2026-07-30,52,,,,이응복,https://image.tmdb.org/t/p/w500/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,미스터션샤인,14,19,77,46.7,2,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20144,미스터 션샤인,Mr. Sunshine,drama,이병헌;김태리;유연석,홍예문(홍예교),세트장(다리),충남 논산시 연무읍 봉황로 90,36.1025580132223,127.104295525413,,,남녀 주인공의 운명적인 만남과 일본 낭인들과의 혈투 장면이 촬영된 다리 세트다,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002501654,2026-07-30,52,,,,이응복,https://image.tmdb.org/t/p/w500/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,미스터션샤인,13,24,77,43.3,3,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20148,미스터 션샤인,Mr. Sunshine,drama,이병헌;김태리;유연석,한성전기,세트장(근대건축),충남 논산시 연무읍 봉황로 90,36.1025580132223,127.104295525413,,,극중 유진초이의 한성전기 2층 집무실로 등장하는 건물,https://www.sunshinestudio.co.kr/,2026-07-30,52,,,,이응복,https://image.tmdb.org/t/p/w500/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,미스터션샤인,13,21,77,43.3,4,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20150,미스터 션샤인,Mr. Sunshine,drama,이병헌;김태리;유연석,원수부(양품점),세트장(근대건축),충남 논산시 연무읍 봉황로 90,36.1025580132223,127.104295525413,,,개화기 원수부 건물을 복원한 공간으로 드라마 배우 의상 전시·대여 공간으로 쓰였다,https://www.sunshinestudio.co.kr/,2026-07-30,52,,,,이응복,https://image.tmdb.org/t/p/w500/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,미스터션샤인,12,16,77,40.0,5,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20152,미스터 션샤인,Mr. Sunshine,drama,이병헌;김태리;유연석,불란셔제빵소,세트장(적산가옥),충남 논산시 연무읍 봉황로 90,36.1025580132223,127.104295525413,,,고애신과 쿠도 히나가 만나고 구동매가 왕사탕을 찾는 등 여러 장면의 배경이 되는 곳,https://www.sunshinestudio.co.kr/,2026-07-30,52,,,,이응복,https://image.tmdb.org/t/p/w500/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,미스터션샤인,9,10,77,30.0,6,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20157,미스터 션샤인,Mr. Sunshine,drama,이병헌;김태리;유연석,전당포,세트장,충남 논산시 연무읍 봉황로 90,36.1025580132223,127.104295525413,https://lh3.googleusercontent.com/place-photos/AG9NLjA7N9gVB9FBxGTjF7OzTwJvDbNZmWXAAMnjakXPR6dmlu4Z_rL9ZsTzWM7WP9ITIdVY_ZtHP9Io86odoanfAgEFBbBjM_yDY_f2XtiKDyjmh93hhVn4e4-JsE_EhZRz67W6sYwzCUbtgB88ztY=s4800-w720,,24화 마지막회에서 전당포(해드리오)에 고인들의 유품이 나란히 진열되는 장면,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002501654,2026-07-30,52,,,,이응복,https://image.tmdb.org/t/p/w500/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,미스터션샤인,7,9,77,23.3,7,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20151,미스터 션샤인,Mr. Sunshine,drama,이병헌;김태리;유연석,동매집,세트장(적산가옥),충남 논산시 연무읍 봉황로 90,36.1025580132223,127.104295525413,,,극중 인물 구동매의 집으로 등장하는 적산가옥 세트다,https://www.sunshinestudio.co.kr/,2026-07-30,52,,,,이응복,https://image.tmdb.org/t/p/w500/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,미스터션샤인,5,9,77,16.7,8,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20149,미스터 션샤인,Mr. Sunshine,drama,이병헌;김태리;유연석,대안문,세트장(궁궐 정문),충남 논산시 연무읍 봉황로 90,36.1025580132223,127.104295525413,,,대한제국 시대 덕수궁의 정문인 대한문의 옛 이름을 딴 정문 세트를 재현했다,https://www.sunshinestudio.co.kr/,2026-07-30,52,,,,이응복,https://image.tmdb.org/t/p/w500/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,미스터션샤인,5,6,77,16.7,9,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20156,미스터 션샤인,Mr. Sunshine,drama,이병헌;김태리;유연석,마당집,세트장(체험관),충남 논산시 연무읍 봉황로 90,36.1025580132223,127.104295525413,,,관람객이 여주인공 의상 등을 체험할 수 있는 마당집 세트다,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002501654,2026-07-30,52,,,,이응복,https://image.tmdb.org/t/p/w500/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,미스터션샤인,5,5,77,16.7,10,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20147,미스터 션샤인,Mr. Sunshine,drama,이병헌;김태리;유연석,한약방,세트장(초가),충남 논산시 연무읍 봉황로 90,36.1025580132223,127.104295525413,,,10화에서 유진초이가 옛 은인 은산을 찾아가 하룻밤 재워달라 청하는 장면,https://www.sunshinestudio.co.kr/,2026-07-30,52,,,,이응복,https://image.tmdb.org/t/p/w500/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,미스터션샤인,5,5,77,16.7,11,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20154,미스터 션샤인,Mr. Sunshine,drama,이병헌;김태리;유연석,경의선,세트장(역),충남 논산시 연무읍 봉황로 90,36.1025580132223,127.104295525413,,,24화 마지막회에서 유진초이가 기차에서 떨어지는 장면,https://www.sunshinestudio.co.kr/,2026-07-30,52,,,,이응복,https://image.tmdb.org/t/p/w500/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,미스터션샤인,4,4,77,13.3,12,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20145,미스터 션샤인,Mr. Sunshine,drama,이병헌;김태리;유연석,화월루,세트장(기생집),충남 논산시 연무읍 봉황로 90,36.1025580132223,127.104295525413,,,극중 인물 구동매가 운영하는 기생집 화월루로 등장하는 세트 공간이다,https://www.korea.kr/news/policyNewsView.do?newsId=148931431,2026-07-30,52,,,,이응복,https://image.tmdb.org/t/p/w500/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,미스터션샤인,3,4,77,10.0,13,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07459,미지의서울,Our Unwritten Seoul,drama,박보영;박진영,반포한강공원,공원,서울 서초구 반포동 649-1,37.512227,126.997815,https://lh3.googleusercontent.com/place-photos/AG9NLjDmpXcgb1Iiw_jDlTmGCGlKGoeMCf6Mzuu9o-Fpx9Koj9lynz-Dp1tIHTi7s-iD51t9ePZou8I5JHTaWpz725G_ZYXNS5bc9mLgrZntqt1dG4WfgVv2jGlNyxV6iuooTuihL6NA82y1oT7lXlc_FB9eLA=s4800-w619,https://map.naver.com/p/entry/place/18762864,극 중 반포대교 달빛무지개분수와 한강 편의점 데이트 장면의 배경으로 등장(오프닝에도 사용),https://kdramamap.com/location/%eb%af%b8%ec%a7%80%ec%9d%98%ec%84%9c%ec%9a%b8-%eb%b0%98%ed%8f%ac%ed%95%9c%ea%b0%95%ea%b3%b5%ec%9b%90-12899/;https://haechi-travel.tistory.com/346,2026-07-28,64,,,,박신우,https://image.tmdb.org/t/p/w500/woGYRE5vChxqUqTBJJaOhO9Cqk6.jpg,미지의서울,16,26,88,100.0,1,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07396,미지의서울,Our Unwritten Seoul,drama,박보영;박진영,동작대교,다리,서울 용산구 이촌동 385,37.509920,126.981704,https://lh3.googleusercontent.com/place-photos/AG9NLjAvKyoswhizj1-bc-eHagEOq0NUgi3wXO1cQxE1Y5CGcpq-g-HJ6mwpXP0EsU4-oWsvbII7hZqZEwWN4wQJCOvlNw6CfiPTcq9tHgOpaV4F3kVM8sflmgdHjn8MrQSbNnEGVHRLxv9N0niHYQ=s4800-w800,https://map.naver.com/p/entry/place/18726869,미지와 미래가 손가락을 걸고 서로의 인생을 바꾸기로 약속하는 장면,https://kdramamap.com/location/%eb%af%b8%ec%a7%80%ec%9d%98%ec%84%9c%ec%9a%b8-%eb%8f%99%ec%9e%91%eb%8c%80%ea%b5%90-12836/,2026-07-28,64,,,,박신우,https://image.tmdb.org/t/p/w500/woGYRE5vChxqUqTBJJaOhO9Cqk6.jpg,미지의서울,13,34,88,81.2,2,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07407,미지의서울,Our Unwritten Seoul,drama,박보영;박진영,은행회관,건물,서울 중구 명동11길 19,37.565022,126.985460,https://lh3.googleusercontent.com/place-photos/AG9NLjDLLiMzP-p31n7_Ou46_e8j8sIe69Ed9GXvw2kcd_MmpT1JQU1bInWe3QiFYwSpZWW7ZZcl3NvvKVeCFApf4no8d_Kq7nyqupsHt5jsk0FGIo10s5ddi4XTwW5vgq-q008UThii2Ifh5oL0TUpTqiQBHQ=s4800-w800,https://map.naver.com/p/entry/place/18693705,1화에서 미지가 미래 대신 다니게 되는 한국금융관리공사로 나오는 장면,https://kdramamap.com/location/%eb%af%b8%ec%a7%80%ec%9d%98%ec%84%9c%ec%9a%b8-%ec%9d%80%ed%96%89%ed%9a%8c%ea%b4%80-12847/;https://haechi-travel.tistory.com/346,2026-07-28,64,,,,박신우,https://image.tmdb.org/t/p/w500/woGYRE5vChxqUqTBJJaOhO9Cqk6.jpg,미지의서울,9,19,88,56.2,3,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07403,미지의서울,Our Unwritten Seoul,drama,박보영;박진영,을지로(2),,서울 중구 을지로2가 17,37.566571,126.984513,https://lh3.googleusercontent.com/place-photos/AG9NLjCaPgEnCzsCe7c9zHYk0w_qgMyPm1DQqU0Iyz1y88y84BvcmWKydDl5iZkAaEVU6AgoSN0fX1CMv-tJDEzuqt0pmLthjUSPIMOXwlE6cMhXI-XrKHP0N900wkg4Npw_Mx1AC5KtPh9X4O-GS98HYayuzw=s4800-w800,,10화에서 서울에 올라온 세진이 길을 걷던 미래를 발견하는 장면,https://kdramamap.com/location/%eb%af%b8%ec%a7%80%ec%9d%98%ec%84%9c%ec%9a%b8-%ec%9d%84%ec%a7%80%eb%a1%9c-2-12843/,2026-07-28,64,,,,박신우,https://image.tmdb.org/t/p/w500/woGYRE5vChxqUqTBJJaOhO9Cqk6.jpg,미지의서울,9,19,88,56.2,4,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07399,미지의서울,Our Unwritten Seoul,drama,박보영;박진영,서울역(15번출구쪽),,서울 용산구 청파로 378,37.549118,126.970484,,,1화에서 미지가 미래를 만나러 서울에 왔을 때 기차에서 내려 나오는 장면,https://kdramamap.com/location/%eb%af%b8%ec%a7%80%ec%9d%98%ec%84%9c%ec%9a%b8-%ec%84%9c%ec%9a%b8%ec%97%ad-15%eb%b2%88%ec%b6%9c%ea%b5%ac%ec%aa%bd-12839/,2026-07-28,64,,,,박신우,https://image.tmdb.org/t/p/w500/woGYRE5vChxqUqTBJJaOhO9Cqk6.jpg,미지의서울,8,14,88,50.0,7,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07412,미지의서울,Our Unwritten Seoul,drama,박보영;박진영,광통교,교량,서울 중구 다동 17,37.568829,126.981176,https://lh3.googleusercontent.com/place-photos/AG9NLjDGdw8MXm8Y3HiZqhlAPg2JtDmb_vvkVu2hRs1xcsTB3NW-ZqR61m7Lrv0_pjCwYpeInS1Gb-OpjngvqQzt7zgpKXJlM_jIIFfoMUehKnJdChVLFVf33emG50Y_XBOCHbvzfrGaH8a6BWVcB-4=s4800-w800,,극 중 주인공들이 서울 거리를 거니는 장면에 등장하는 장소,https://kdramamap.com/location/%eb%af%b8%ec%a7%80%ec%9d%98%ec%84%9c%ec%9a%b8-%ea%b4%91%ed%86%b5%ea%b5%90-12852/;https://haechi-travel.tistory.com/346,2026-07-28,64,,,,박신우,https://image.tmdb.org/t/p/w500/woGYRE5vChxqUqTBJJaOhO9Cqk6.jpg,미지의서울,8,10,88,50.0,8,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07489,미지의서울,Our Unwritten Seoul,drama,박보영;박진영,가야산,자연/명소,충남 예산군 덕산면 상가리 산5-93,36.704638,126.610059,https://lh3.googleusercontent.com/place-photos/AG9NLjAfnHNvU1ov5MaIuf6TXaCcCOUjnjFmNT1KoiUOhhORjd-f8HhjMEhSAmDtsosmpFAsQ6SPXGpnqoRku7U9_QuqgRuNSd13-NLnkXyAooQGTFYjco_oXkX74MmGCueCcO36KDY-LSEiKatBZw=s4800-w800,https://map.naver.com/p/entry/place/17593914,5화에서 고등학생 시절 미지와 호수가 올라갔던 두손봉(가야산 가야봉)으로 나오는 장면,https://kdramamap.com/location/%eb%af%b8%ec%a7%80%ec%9d%98%ec%84%9c%ec%9a%b8-%ea%b0%80%ec%95%bc%ec%82%b0-12929/,2026-07-28,64,,,,박신우,https://image.tmdb.org/t/p/w500/woGYRE5vChxqUqTBJJaOhO9Cqk6.jpg,미지의서울,7,36,88,43.8,9,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07389,미지의서울,Our Unwritten Seoul,drama,박보영;박진영,맨홀커피,카페,서울 영등포구 영신로 247,37.530483,126.902813,https://lh3.googleusercontent.com/place-photos/AG9NLjAU9oS-gznRnm7nS5MTLl8lnYjMkPsLZt4vNmfQAg45sjjfQo3gpTsetvsDoCh-vse-OOe4mqxWqPzgnicit-ySOG2B6TcIzund7iny9dg_n4HK4dXjd_vhAp-8n59yzSofoj5KvWPrazo_=s4800-w800,https://map.naver.com/p/entry/place/1027199496,4화에서 미지·호수·지윤이 참석하는 동창회 모임 장소(카페)로 나오는 장면,https://kdramamap.com/location/%eb%af%b8%ec%a7%80%ec%9d%98%ec%84%9c%ec%9a%b8-%eb%a7%a8%ed%99%80%ec%bb%a4%ed%94%bc-12829/,2026-07-28,64,,,,박신우,https://image.tmdb.org/t/p/w500/woGYRE5vChxqUqTBJJaOhO9Cqk6.jpg,미지의서울,7,22,88,43.8,10,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07474,미지의서울,Our Unwritten Seoul,drama,박보영;박진영,백금당,,경기 파주시 가람로21번길 61-9 1층,37.736588,126.751746,https://lh3.googleusercontent.com/place-photos/AG9NLjB8JHwRk2w76KXpKW6qrnnnktuDU-4yoc8Dp6V2noI9VPEFn99ozvVfE1JWyahHruYzRIC7ZFrwWYZ-qSQHqn1BJrCxEOV7NpmJJqeOMPVb4pZkWHBglWc_rejlq_VgSVh4UqfhjEIDTtciYSw=s4800-w800,https://map.naver.com/p/entry/place/1402283510,1화에서 미래가 미지를 데리고 간 수플레 맛집 카페로 나오는 장면,https://kdramamap.com/location/%eb%af%b8%ec%a7%80%ec%9d%98%ec%84%9c%ec%9a%b8-%eb%b0%b1%ea%b8%88%eb%8b%b9-12914/,2026-07-28,64,,,,박신우,https://image.tmdb.org/t/p/w500/woGYRE5vChxqUqTBJJaOhO9Cqk6.jpg,미지의서울,6,25,88,37.5,11,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07506,미지의서울,Our Unwritten Seoul,drama,박보영;박진영,가은고등학교,학교,경북 문경시 가은읍 가은로 205,36.645475,128.071165,,https://map.naver.com/p/entry/place/11556940,극 중 미지가 다녔던 두손중학교로 등장하는 장소,https://kdramamap.com/location/%eb%af%b8%ec%a7%80%ec%9d%98%ec%84%9c%ec%9a%b8-%ea%b0%80%ec%9d%80%ea%b3%a0%eb%93%b1%ed%95%99%ea%b5%90-12946/;https://haechi-travel.tistory.com/346;https://redcrow.tistory.com/entry/%EB%AF%B8%EC%A7%80%EC%9D%98-%EC%84%9C%EC%9A%B8-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%9A%94%EC%95%BD-%EB%AA%85%EC%96%B8-%EB%AA%85%EB%8C%80%EC%82%AC-%EB%B0%B0%EA%B2%BD%EC%9D%8C%EC%95%85-OST-%EC%82%BD%EC%9E%85%EA%B3%A1?category=288933,2026-07-28,64,,,,박신우,https://image.tmdb.org/t/p/w500/woGYRE5vChxqUqTBJJaOhO9Cqk6.jpg,미지의서울,6,12,88,37.5,12,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07502,미지의서울,Our Unwritten Seoul,drama,박보영;박진영,수북초등학교,학교,전남광주통합특별시 담양군 수북면 추성1로 714,35.301367,126.930311,,https://map.naver.com/p/entry/place/12006500,극 중 미지와 엄마가 함께 일하는 초등학교로 등장하는 장소,https://kdramamap.com/location/%eb%af%b8%ec%a7%80%ec%9d%98%ec%84%9c%ec%9a%b8-%ec%88%98%eb%b6%81%ec%b4%88%eb%93%b1%ed%95%99%ea%b5%90-12942/;https://haechi-travel.tistory.com/346;https://redcrow.tistory.com/entry/%EB%AF%B8%EC%A7%80%EC%9D%98-%EC%84%9C%EC%9A%B8-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%9A%94%EC%95%BD-%EB%AA%85%EC%96%B8-%EB%AA%85%EB%8C%80%EC%82%AC-%EB%B0%B0%EA%B2%BD%EC%9D%8C%EC%95%85-OST-%EC%82%BD%EC%9E%85%EA%B3%A1?category=288933,2026-07-28,64,,,,박신우,https://image.tmdb.org/t/p/w500/woGYRE5vChxqUqTBJJaOhO9Cqk6.jpg,미지의서울,6,11,88,37.5,13,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07425,미지의서울,Our Unwritten Seoul,drama,박보영;박진영,감고당길(1),,서울 종로구 율곡로3길 64,37.578454,126.982249,https://lh3.googleusercontent.com/place-photos/AG9NLjBIvS4hbH4W263UNDIpMtHk0oZXiVdF4xfz2DR_qkkEL-j3H4Z_E_uw6uRG7IR3mA5H5FYCfNgTsmmojizSWG8GsFeajf-H6zoAHl9nvn_VUQjsWNG2KpY84M-z6YMbmqP_Sdw7zdmJlyDs=s4800-w800,,8화에서 미지와 호수가 데이트하며 걷는 감고당길 한옥담장길로 등장하는 장면,https://kdramamap.com/location/%eb%af%b8%ec%a7%80%ec%9d%98%ec%84%9c%ec%9a%b8-%ea%b0%90%ea%b3%a0%eb%8b%b9%ea%b8%b8-1-12865/,2026-07-28,64,,,,박신우,https://image.tmdb.org/t/p/w500/woGYRE5vChxqUqTBJJaOhO9Cqk6.jpg,미지의서울,5,6,88,31.2,14,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
mv_2273_01,밀정,The Age of Shadows,movie,송강호;공유;한지민;츠루미 신고;엄태구,합천영상테마파크,관광명소,경남 합천군 용주면 합천호수로 757,35.54875124468043,128.0718460684288,https://lh3.googleusercontent.com/place-photos/AG9NLjCv95QlhIEWg6AKF3e7x2f_VFlm2cYnuBlrYHWJeWRLfu0t24rbKP_rwVvKDaAz0tlsFNtEJRaZLjb0kyZVvFFzhN-tAKY-pK0vdjjqOsnfzRlOx8tAVfwftPLg9UXCQOh4fW8d_msTS0Brpxg=s4800-w800,https://map.naver.com/p/entry/place/13291032,1920~1930년대 경성·시가지 배경 장면을 이곳 서울1945세트장 등에서 촬영했다,https://www.hc.go.kr/06572/06699/06749.web?idx=8630624&amode=view;https://www.youtube.com/watch?v=6wkMcukBoPY,2026-07-31,,,7458824,,김지운,https://image.tmdb.org/t/p/w500/3OqkOFlXENLeIMLVBclGejpsaWd.jpg,밀정,18,146,45,100.0,1,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
mv_2273_02,밀정,The Age of Shadows,movie,송강호;공유;한지민;츠루미 신고;엄태구,문경새재오픈세트장,관광명소,경북 문경시 문경읍 새재로 1037,36.7713996802656,128.074072026373,https://lh3.googleusercontent.com/place-photos/AG9NLjBHNSIiY9b6wSTqkSSM7sgFZy-typNG9luM93NoHoOtlEnqrU_Z-ud50p5ZtMq4x0S-S7wMr7d71vqEQ50YkuWxpBNWUufDf-__ZNFoQc9ASCf-v3a-bO_jTmYs48Q-vT-dFPmYHTb8S6q-oNQ=s4800-w800,https://map.naver.com/p/entry/place/37844946,일본 경찰들이 김장옥을 붙잡으려 한옥 지붕 위를 넘나들며 쫓는 오프닝 추격 장면,https://www.gbmg.go.kr/tour/contents.do?mId=0206020100,2026-07-31,,,7458824,,김지운,https://image.tmdb.org/t/p/w500/3OqkOFlXENLeIMLVBclGejpsaWd.jpg,밀정,0,0,45,0.0,2,N,,,Y,언급부족_데이터품질기준보존,정승길_v4,
st_20508,반짝이는 워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,전북대학교,대학교,전북특별자치도 전주시 덕진구 백제대로 567,35.84572115414923,127.1296051529039,https://lh3.googleusercontent.com/place-photos/AG9NLjCu6v_1h6wpZ4grdUrRxXcBahiPpQelcs0Wkbi1_ksSApu0vXqNOpOfzDEX1d6qE0134sXqnAuxC74bK6hH1tydn8YG-rWXAVZEfYQpf9ReNVG_tlOLee6MqE4mcSe-lbInPbr4s3g6MbZvDMDzd8Ouiw=s4800-w800,https://map.naver.com/p/entry/place/11591627,학교 구정문 일대에서 밴드 축제 공연 장면이 촬영된 장소,https://histale.com/i/반짝이는-워터멜론-촬영지-인물관계도/A;https://hugestlight.com/180,2026-07-30,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,8,10,45,100.0,1,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07757,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,제민천,,충남 공주시 감영길 20,36.452707,127.123477,https://lh3.googleusercontent.com/place-photos/AG9NLjCQ5aMB8GyN-SJjJWAgCJLMEygk949FA02tV0NqFOGGNJ9kzUxbMx9JoI5FXY97N-gQeJsh-8D048eo-Q_-lD4wbl3ngunY4lCEEjEpMT3twbARSHr3gQyG7YbTPyOti6wWUEC99TQF5lKmrQ=s4800-w800,https://map.naver.com/p/entry/place/19467703,초등학교 등하교길 배경으로 나온 공주 하숙집거리 제민천,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ec%a0%9c%eb%af%bc%ec%b2%9c-4016/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,7,30,45,87.5,2,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07767,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,이월드,놀이공원,대구 달서구 두류공원로 200,35.854855,128.564821,https://lh3.googleusercontent.com/place-photos/AG9NLjAXENrVVCug65dYag-0yYDkXq9BGMQCdqr_gcvTwuuypcxt9jWmn2QBCLUc3ItJUarCGelx8dyBadyIaJJMJyxVC6Zk1JgQdQuP-eZPAVYp1vyCOcn4ROUHaSa8QYioZc3ucBHqefx1is-VQh7A69r5aA=s4800-w800,https://map.naver.com/p/entry/place/11556649,6화에서 친구들이 함께 놀이공원을 방문하는 장면,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ec%9d%b4%ec%9b%94%eb%93%9c-4026/;https://smap.co.kr/contents/twinkling-watermelon;https://m.blog.naver.com/storyclass/223257090932,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,7,27,45,87.5,3,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07773,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,신선대,,경남 거제시 남부면 갈곶리,34.740631,128.672022,https://lh3.googleusercontent.com/place-photos/AG9NLjBOSPP6_UV-L5DxUCMEx9Lr87B0gvoSXlNc0RVIvzlRzp8LLtpa0KGuy8FeVjX7MFo1RSw0AZaoTOdb76JRixKRiD-BEj-Sjnstq19FQXGCuViNTlYZEGp4i35D4NO4zdkzzyHabsE6Vd8hzLg=s4800-w800,https://map.naver.com/p/entry/place/15849214,11화에서 은결이 리허설을 막으려 이찬을 속여 데려가 무릎 꿇고 사정하다 바다에 빠지는 장면,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ec%8b%a0%ec%84%a0%eb%8c%80-4032/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,6,43,45,75.0,4,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_07721,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,배재고등학교,학교,서울 강동구 고덕로 227,37.555056,127.150161,https://lh3.googleusercontent.com/place-photos/AG9NLjD81a1qVnn2_AfcwzwWEE8Hwo71XFZj6zvvNKzbxCsRVdGeTooqrYI1yBcKgrU61sqT_uRbZZiqi4tHWekeYbNQ4y1i3FAxTSFWwxFj0lrsgZGVC75MBJiQshXGGlMPcZUMH2euanokg8FqQA=s4800-w800,https://map.naver.com/p/entry/place/11556747,극중 배광고등학교로 등장하는 학교 촬영지,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%eb%b0%b0%ec%9e%ac%ea%b3%a0%eb%93%b1%ed%95%99%ea%b5%90-3980/;https://histale.com/i/반짝이는-워터멜론-촬영지-인물관계도/A;https://hugestlight.com/180,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,6,11,45,75.0,5,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
