id,place_name,kakao_place_id,kakao_url,kakao_lat,kakao_lng,match_confidence,matched_name,matched_address
st_17880,인터불고엑스코 그랑파티오,419954624,http://place.map.kakao.com/419954624,35.9070035022,128.6112782258,mid,그랑파티오,대구 북구 유통단지로 80
st_17881,아난티 앳 부산 빌라쥬,302024514,http://place.map.kakao.com/302024514,35.1987678492,129.2213112092,high,아난티 앳 부산 빌라쥬,부산 기장군 기장읍 기장해안로 267-7
st_17882,중앙병원,19287081,http://place.map.kakao.com/19287081,33.4922916175,126.4704851884,high,중앙병원,제주특별자치도 제주시 월랑로 91
st_17883,돌하루방 미술관,,,,,failed,,
st_17884,비밀의숲,82389937,http://place.map.kakao.com/82389937,33.4536181828,126.7549266931,high,비밀의숲,제주특별자치도 제주시 구좌읍 송당리 2173
st_17885,한도교,1931727700,http://place.map.kakao.com/1931727700,33.4687497355,126.9270363915,mid,한도교,제주특별자치도 서귀포시 성산읍 성산리 400-18
st_17886,한도로,,,,,low,,
st_17887,일출로,,,,,low,,
st_17888,신천목장,1693319634,http://place.map.kakao.com/1693319634,33.3548273443,126.866831242,high,신천목장,제주특별자치도 서귀포시 성산읍 신천리 5
st_17889,제주올레길3코스,,,,,failed,,
st_17890,녹산로,,,,,low,,
st_17891,해비치 호텔 리조트 제주,16261247,http://place.map.kakao.com/16261247,33.321441417,126.8446724629,high,해비치 호텔&리조트 제주,제주특별자치도 서귀포시 표선면 민속해안로 537
st_17892,중문관광로110번길 횡단보도,,,,,failed,,
st_17893,예래해안로,,,,,low,,
st_17894,카페루시아 본점,1666998566,http://place.map.kakao.com/1666998566,33.2352054355,126.3630701397,high,카페루시아 본점,제주특별자치도 서귀포시 안덕면 난드르로 49-17
st_17932,행운맨션,1952449354,http://place.map.kakao.com/1952449354,37.4363578389,127.1618183517,mid,행운맨션,경기 성남시 중원구 둔촌대로401번길 34
st_17933,섬강 수변공원,,,,,failed,,
st_17937,상관반점,,,,,low,,
st_17954,한국수출입은행빌딩 옆,,,,,failed,,
st_17955,서강대교,15136548,http://place.map.kakao.com/15136548,37.5319585309,126.9216543027,mid,서강대교남단교차로,서울 영등포구 여의도동
st_17966,더 스테이크 하우스 피어 79,,,,,failed,,
st_17967,데블스도어 그래머시 센트럴,,,,,failed,,
st_17971,MCM 롯데면세점 월드타워점,,,,,failed,,
st_17974,그랜드하얏트 인천 육교,,,,,failed,,
st_17980,웨스턴빌리프,386896156,http://place.map.kakao.com/386896156,37.6549949217,126.7730841537,mid,웨스턴빌리프,경기 고양시 일산동구 정발산로 24
st_17985,에어로피스,13929428,http://place.map.kakao.com/13929428,37.6174190279,126.5759692917,mid,에어로피스,경기 김포시 대곶면 천호로 210
st_17988,우주공원.코스맥스 정류장,,,,,failed,,
st_17989,넥슨 정류장,,,,,failed,,
st_17990,피아제 현대백화점 판교점,,,,,failed,,
st_17991,광주공원묘원,8199820,http://place.map.kakao.com/8199820,37.3454098174,127.2753276825,mid,광주공원묘원,경기 광주시 매산동 산 17-1
st_17993,초가시골밥상,,,,,failed,,
st_17995,메이폴하우스,,,,,failed,,
st_17996,버섯집,,,,,failed,,
st_18001,봉의산길,,,,,low,,
st_18003,오크밸리 피에트분하우스,,,,,failed,,
st_18006,마마티라,2015375582,http://place.map.kakao.com/2015375582,37.4731615628,129.1642931671,mid,마마티라 전용주차장,강원특별자치도 삼척시 수로부인길 453
st_18008,솔향바다가든 애월,,,,,failed,,
st_18012,가파도 집,,,,,low,,
st_18013,애쉬리지 하우스,,,,,failed,,
st_18014,런던아이,,,,,failed,,
st_18015,웨스트민스터교,,,,,failed,,
st_18016,런던 메리어트 호텔,,,,,failed,,
st_18017,소피텔 런던 세인트 제임스,,,,,failed,,
st_18018,리젠트 스트리트,,,,,failed,,
st_18019,피커딜리 서커스,,,,,failed,,
st_18020,아룬 사원,,,,,failed,,
st_18021,반야트리 방콕,,,,,failed,,
st_18022,산펫 프라삿 궁전,,,,,failed,,
st_18023,시리 살라,,,,,failed,,
st_18024,쿤댕 꾸어이짭 유안,,,,,failed,,
st_18025,Saphan Han 다리,,,,,failed,,
st_18026,크렁옹앙 보행자거리,,,,,failed,,
st_18027,아이콘시암,,,,,failed,,
st_18028,살라 림 남,,,,,failed,,
st_18029,로하 쁘라삿,,,,,failed,,
st_18058,선진플라워,,,,,failed,,
st_18059,선릉양조장족발,,,,,failed,,
st_18060,포포크,,,,,failed,,
st_18062,닭날다,,,,,failed,,
st_18066,서울 양재동 달콤커피,,,,,failed,,
st_18069,여의도지하차도버정,,,,,failed,,
st_18071,종로3가역앞,,,,,failed,,
st_18073,연희숲속쉼터,,,,,failed,,
st_18077,대오빌딩,10230378,http://place.map.kakao.com/10230378,37.5227199393,126.9248585826,high,대오빌딩,서울 영등포구 여의나루로 53-1
st_18081,노량진역,774775056,http://place.map.kakao.com/774775056,37.513573925,126.9408264541,mid,노량진역약국,서울 동작구 노량진로 지하 130
st_18083,우슬재옆 계단,,,,,low,,
st_18087,원효전자상가뒤,,,,,failed,,
st_18088,제이알펍,,,,,failed,,
st_18089,공간두두,,,,,failed,,
st_18090,충무로역7번출구앞,,,,,failed,,
st_18093,청계5가지하쇼핑센터,,,,,low,,
st_18095,종로3가역12번출구앞,,,,,failed,,
st_18097,종로22길,,,,,low,,
st_18099,돈화문로4길,,,,,low,,
st_18101,수진사,,,,,failed,,
st_18107,고산자로58길,,,,,low,,
st_18108,고산자로56길,,,,,low,,
st_18109,정릉동집,,,,,low,,
st_18113,효령로31길,,,,,low,,
st_18122,경인항인천컨테이너부두,,,,,low,,
st_18126,홍예문아파트앞,,,,,failed,,
st_18128,우현로62길,,,,,failed,,
st_18130,남동공단 산업용품상가,15214897,http://place.map.kakao.com/15214897,37.4069465697,126.6934020679,high,남동공단산업용품상가,인천 남동구 은청로 4-7
st_18132,강변로,,,,,low,,
st_18137,킨텍스로 횡단보도,,,,,failed,,
st_18139,정발산역 육교,,,,,low,,
st_18142,한국한공대역,,,,,failed,,
st_18143,양평 폐공장,,,,,failed,,
st_18149,부남해변,7899940,http://place.map.kakao.com/7899940,37.3621625448,129.2511284087,mid,부남해변,강원특별자치도 삼척시 근덕면 부남리
st_18153,송정항서방파제,,,,,failed,,
st_18155,대평남로,,,,,low,,
st_18156,혜인선박,,,,,failed,,
st_18161,더 페닌슐라 방콕,,,,,failed,,
st_18162,Abandoned Mansion,,,,,failed,,
st_18163,방콕차이나타운(1),,,,,failed,,
st_18164,방콕차이나타운(2),,,,,failed,,
st_18165,방콕차이나타운(3),,,,,failed,,
st_18166,방콕차이나타운(4),,,,,failed,,
st_18167,595 Mittraphan Rd,,,,,failed,,
st_18168,103 Rama IV Rd,,,,,failed,,
st_18169,126 Rama IV Rd,,,,,failed,,
st_18170,Laem Chabang Port,,,,,failed,,
st_18171,차트리움 호텔 리버사이드 방콕,,,,,failed,,
st_18172,Minburi Criminal Court,,,,,failed,,
st_18173,담넌싸두억 수상시장,,,,,failed,,
st_18174,Thetsaban Bang Pu 74 Alley,,,,,failed,,
st_18371,양화로,,,,,low,,
st_18372,하얀공간 합정,,,,,failed,,
st_18376,노량진로6길,,,,,low,,
st_18378,레이어스스튜디오,,,,,failed,,
st_18379,대동유통,1104087314,http://place.map.kakao.com/1104087314,37.5630364194,126.9946033469,mid,대동지류유통,서울 중구 마른내로4가길 31-3
st_18384,강동대로,,,,,low,,
st_18389,재인폭포,8062094,http://place.map.kakao.com/8062094,38.0769325167,127.1433657084,mid,재인폭포,경기 연천군 연천읍 부곡리 산 235
st_18394,문촌마을12단지 상가,,,,,low,,
st_18398,아이데코,,,,,low,,
st_18404,브릿지타워 사거리,,,,,failed,,
st_18406,삼도천터널,,,,,low,,
st_18427,홍지문길,,,,,low,,
st_18428,연안리버빌 골목(추정),,,,,failed,,
st_18429,홍지문길 놀이터,,,,,failed,,
st_18430,홍지문2길(좌우반전),,,,,failed,,
st_18431,개미마을,8678941,http://place.map.kakao.com/8678941,37.590266452,126.9540256914,high,개미마을,서울 서대문구 홍제동
st_18432,월드컵북로(상암고앞),,,,,failed,,
st_18433,월드컵북로(4단지앞),,,,,failed,,
st_18434,YTN본사,9862154,http://place.map.kakao.com/9862154,37.5791413675,126.8923120173,high,YTN 본사,서울 마포구 상암산로 76
st_18435,난지한강공원,8126938,http://place.map.kakao.com/8126938,37.5670399093,126.875607759,high,난지한강공원,서울 마포구 상암동 495-72
st_18436,호텔 나루 서울 레스토랑 부아쟁,1934765521,http://place.map.kakao.com/1934765521,37.5372376933,126.9442179752,high,호텔 나루 서울 레스토랑 부아쟁,서울 마포구 마포대로 8
st_18437,서강대교,8369237,http://place.map.kakao.com/8369237,37.5373109762,126.9252071423,high,서강대교,서울 영등포구 여의도동 83-1
st_18438,국회의사당,18742697,http://place.map.kakao.com/18742697,37.5319082731,126.9141623734,high,국회의사당,서울 영등포구 의사당대로 1
st_18439,의사당대로,,,,,low,,
st_18440,여의도공원,11358098,http://place.map.kakao.com/11358098,37.5261349158,126.922348218,high,여의도공원,서울 영등포구 여의공원로 68
st_18441,브라이튼여의도아파트,506091740,http://place.map.kakao.com/506091740,37.523760238,126.9301450229,high,브라이튼여의도아파트,서울 영등포구 국제금융로 39
st_18442,대륭포스트타워7차,13063611,http://place.map.kakao.com/13063611,37.4872800369,126.8945188599,high,대륭포스트타워7차,서울 구로구 디지털로33길 48
st_18443,영등포고등학교,8010789,http://place.map.kakao.com/8010789,37.5084886009,126.9339233044,high,영등포고등학교,서울 동작구 등용로8길 5-13
st_18444,노량진로26길,,,,,low,,
st_18445,용양봉저정공원,12527129,http://place.map.kakao.com/12527129,37.5119505751,126.9583175698,high,용양봉저정공원,서울 동작구 본동 산 3-9
st_18446,노량진로32길(1),,,,,low,,
st_18447,노량진로30길,,,,,low,,
st_18448,노량진로32길,,,,,low,,
st_18449,녹트,1224876346,http://place.map.kakao.com/1224876346,37.5071338648,126.9847314485,high,녹트,서울 용산구 올림픽대로 2085-96
st_18450,용산역 달주차장,8014275,http://place.map.kakao.com/8014275,37.5300763646,126.9648240618,mid,용산역,서울 용산구 한강대로23길 55
st_18451,백빈건널목,1791374221,http://place.map.kakao.com/1791374221,37.5251123759,126.9607900031,high,백빈건널목,서울 용산구 한강로3가 40-1007
st_18452,기찻길주점(폐업),,,,,failed,,
st_18453,세종대로,,,,,low,,
st_18454,센트레빌아스테리움서울,11738109,http://place.map.kakao.com/11738109,37.5512665708,126.9736230273,high,센트레빌아스테리움서울아파트,서울 용산구 한강대로 372
st_18455,서울역앞,,,,,failed,,
st_18456,남산공원,117988874,http://place.map.kakao.com/117988874,37.5558408041,126.9773199398,high,남산공원,서울 중구 남창동 205-4
st_18457,삼순이계단,25592530,http://place.map.kakao.com/25592530,37.5545297106,126.981693302,high,삼순이계단,서울 중구 소파로 46
st_18458,한국의집,13050574,http://place.map.kakao.com/13050574,37.5602235029,126.9944982919,high,한국의집,서울 중구 퇴계로36길 10
st_18459,KT 광화문 빌딩 West,18316760,http://place.map.kakao.com/18316760,37.5721291087,126.9778096792,high,KT광화문빌딩 WEST,서울 종로구 세종대로 178
st_18460,필운대로,,,,,low,,
st_18461,"부암동주민센터,무계원 정류장(01138)",,,,,failed,,
st_18462,성신여자대학교 운정그린캠퍼스,17811289,http://place.map.kakao.com/17811289,37.6319520109,127.0272709943,high,성신여자대학교 운정그린캠퍼스 대강당,서울 강북구 도봉로76가길 55
st_18463,대도식당 왕십리본점,109959892,http://place.map.kakao.com/109959892,37.5674150077,127.0306567754,high,대도식당 왕십리본점,서울 성동구 무학로12길 3
st_18464,아차산지하차도,278206702,http://place.map.kakao.com/278206702,37.5474912262,127.0972508343,high,아차산지하차도,서울 광진구 구의동 178-10
st_18465,아차산로,,,,,low,,
st_18466,자양로,,,,,low,,
st_18467,곱창이야기 강변점,26643196,http://place.map.kakao.com/26643196,37.5380744443,127.093328241,high,곱창이야기 강변점,서울 광진구 구의강변로7길 3
st_18468,비스타워커힐,261929556,http://place.map.kakao.com/261929556,37.5544643906,127.111157395,mid,비스타워커힐서울 모에기,서울 광진구 워커힐로 177
st_18469,한강공원서래섬나들목 진출입로1,24580373,http://place.map.kakao.com/24580373,37.5062801086,126.9881924546,high,한강공원서래섬나들목 진출입로1,서울 서초구 반포동 1338
st_18470,서래섬,7937294,http://place.map.kakao.com/7937294,37.5080210112,126.9899294228,high,서래섬,서울 서초구 반포동 137-41
st_18471,잠수교,17350404,http://place.map.kakao.com/17350404,37.5138923429,126.9968283793,high,잠수교,서울 서초구 반포동 649
st_18472,반포한강공원,8142957,http://place.map.kakao.com/8142957,37.5108199269,126.9971610408,high,반포한강공원,서울 서초구 반포동 115-5
st_18473,역삼역사거리,,,,,low,,
st_18474,역삼빌딩,722272538,http://place.map.kakao.com/722272538,37.5016252715,127.0383924961,high,역삼빌딩,서울 강남구 테헤란로 205
st_18475,브그즈트컬렉션,,,,,low,,
st_18476,선릉역사거리,1387055292,http://place.map.kakao.com/1387055292,37.5046679113,127.0483601312,mid,바나프레소 선릉역사거리점,서울 강남구 테헤란로 335
st_18477,아셈타워,17807534,http://place.map.kakao.com/17807534,37.5130591232,127.0598257802,high,아셈타워,서울 강남구 영동대로 517
st_18478,트레이드타워,12795980,http://place.map.kakao.com/12795980,37.510413144,127.0610587783,high,트레이드타워,서울 강남구 영동대로 511
st_18479,올림픽대교,8023730,http://place.map.kakao.com/8023730,37.5341337738,127.1037605966,high,올림픽대교,서울 송파구 신천동 253
st_18480,천호대교,8089077,http://place.map.kakao.com/8089077,37.5427246764,127.1127490139,high,천호대교,서울 송파구 풍납동 383
st_18481,시옌,,,,,low,,
st_18482,CU 만수사랑점,665464401,http://place.map.kakao.com/665464401,37.4582082737,126.7238851957,high,CU 만수사랑점,인천 남동구 구월말로103번길 25
st_18483,대림자원,,,,,failed,,
st_18484,복개동로 주차장,,,,,failed,,
st_18485,장승백이전통시장,18524764,http://place.map.kakao.com/18524764,37.4463339969,126.7353698173,high,장승백이전통시장,인천 남동구 만수동 1109-3
st_18486,역무선방파제등대,2041494594,http://place.map.kakao.com/2041494594,37.4544316547,126.5912492522,high,역무선방파제등대,인천 제물포구 항동7가 82-11
st_18487,위크엔드 라운지,765416512,http://place.map.kakao.com/765416512,37.4748490029,126.624827286,mid,위크엔드 라운지 자유공원점,인천 제물포구 송학로 63
st_18488,중앙옥,9426101,http://place.map.kakao.com/9426101,37.4715774641,126.6228495043,high,중앙옥,인천 제물포구 신포로15번길 34-1
st_18489,동국빌리지,1979725880,http://place.map.kakao.com/1979725880,37.473297182,126.6236028116,high,동국빌리지,인천 제물포구 신포로35번길 54
st_18490,해양센타,,,,,low,,
st_18491,인항파출소 만석출장소,26151705,http://place.map.kakao.com/26151705,37.491357233,126.6214508294,high,만석출장소,인천 제물포구 만석부두로 43
st_18492,송현근린공원 인라인스케이트장,839345489,http://place.map.kakao.com/839345489,37.4796151666,126.6407231955,high,송현근린공원 인라인스케이트장,인천 제물포구 송현동 23-62
st_18493,현대시장입구,,,,,failed,,
st_18494,현대시장,18525896,http://place.map.kakao.com/18525896,37.477627764,126.6458676831,high,현대시장,인천 제물포구 송림동 30
st_18495,또와분식,21127608,http://place.map.kakao.com/21127608,37.4772338126,126.6454964614,high,또와분식,인천 제물포구 송림로99번길 21
st_18496,용일시장,233139012,http://place.map.kakao.com/233139012,37.4548986452,126.6573730594,high,용일시장,인천 미추홀구 인주대로174번길 25
st_18497,친구네포차,,,,,failed,,
st_18498,로지모텔,16338243,http://place.map.kakao.com/16338243,37.4612592597,126.6830201061,mid,로지호텔,인천 미추홀구 주안중로 32
st_18499,인형문구완구,27396703,http://place.map.kakao.com/27396703,37.4560659787,126.6790636169,high,인형문구완구,인천 미추홀구 경인로354번길 54
st_18500,알짜마트,565276822,http://place.map.kakao.com/565276822,37.4647155067,126.6486041544,high,알짜마트,인천 미추홀구 경인로 51
st_18501,신영아트빌,466834719,http://place.map.kakao.com/466834719,37.4594175271,126.6546985467,high,신영아트빌,인천 미추홀구 독정안길 63-17
st_18502,대승주택,1773472536,http://place.map.kakao.com/1773472536,37.4594193419,126.6553201921,high,대승주택,인천 미추홀구 독정안길 55-5
st_18503,용현시민유통,10703058,http://place.map.kakao.com/10703058,37.4578801834,126.6552390963,high,용현시민유통,인천 미추홀구 독정이로16번길 14
st_18504,긴자 송도유원지점,65983946,http://place.map.kakao.com/65983946,37.418516565,126.6551575448,high,긴자 송도유원지점,인천 연수구 청량로120번길 10
st_18505,양주한국병원,622095104,http://place.map.kakao.com/622095104,37.8389043542,127.0728912722,high,양주한국병원 장례문화원,경기 양주시 화합로 1489
st_18506,신안물류,27417985,http://place.map.kakao.com/27417985,37.7955718092,126.9946001009,high,신안물류,경기 양주시 백석읍 고릉말로 117-10
st_18507,파리바게뜨 덕계역점,709558785,http://place.map.kakao.com/709558785,37.819628057,127.0533804866,high,파리바게뜨 덕계역점,경기 양주시 회천중앙로 248
st_18508,회천중앙로,,,,,low,,
st_18509,덕계로,,,,,low,,
st_18510,호맥 양주옥정점,677353695,http://place.map.kakao.com/677353695,37.8203382688,127.093443998,high,호맥 양주옥정점,경기 양주시 옥정동로7나길 15
st_18511,공간채향,1658840658,http://place.map.kakao.com/1658840658,37.7755864681,126.90516967,high,공간채향,경기 파주시 광탄면 소령원길 92
st_18512,조이마당스튜디오,1470063247,http://place.map.kakao.com/1470063247,37.8332950762,126.8034873155,high,조이마당스튜디오,경기 파주시 파주읍 봉서산로 245
st_18513,애룡저수지,11972795,http://place.map.kakao.com/11972795,37.8287805868,126.8567091113,high,애룡저수지 관용사,경기 파주시 법원읍 애룡길 179-27
st_18514,화이트블럭,509052757,http://place.map.kakao.com/509052757,37.7888934648,126.6994019867,high,카페화이트블럭,경기 파주시 탄현면 헤이리마을길 72
st_18515,에델바움 카페 파주점,,,,,failed,,
st_18516,문발로,,,,,low,,
st_18517,파주리조트골프클럽,2118402152,http://place.map.kakao.com/2118402152,37.7408617533,126.7185387207,high,PRGC파주리조트골프클럽,경기 파주시 교하로 1097-33
st_18518,하우스 오브 컨티뉴,1581329396,http://place.map.kakao.com/1581329396,37.7059611991,126.7629223021,high,하우스오브컨티뉴,경기 파주시 송학말길 34-3
st_18519,주엽로,,,,,low,,
st_18520,킨텍스로,26114572,http://place.map.kakao.com/26114572,37.6656903769,126.7486063649,mid,킨텍스로,경기 고양시 일산서구 대화동 2607-4
st_18521,한류월드로(1),26201160,http://place.map.kakao.com/26201160,37.6604673725,126.7585110906,high,한류월드로,경기 고양시 일산동구 장항동 1763-1
st_18522,한류월드로(2),26201160,http://place.map.kakao.com/26201160,37.6604673725,126.7585110906,mid,한류월드로,경기 고양시 일산동구 장항동 1763-1
st_18523,월드고양로,,,,,low,,
st_18524,MBC드림센터,8637315,http://place.map.kakao.com/8637315,37.6556387267,126.7705505134,high,MBC드림센터,경기 고양시 일산동구 호수로 596
st_18525,베베,177422074,http://place.map.kakao.com/177422074,37.6632359409,126.7669513621,high,베베,경기 고양시 일산동구 무궁화로 31-17
st_18526,고양관광정보센터,27425203,http://place.map.kakao.com/27425203,37.6594810483,126.7726919751,high,고양관광정보센터,경기 고양시 일산동구 중앙로 1271-1
st_18527,중앙로 육교,,,,,failed,,
st_18528,무봉리토종순대국 일산라페스타점,18595991,http://place.map.kakao.com/18595991,37.6599916281,126.7674658299,high,무봉리토종순대국 일산라페스타점,경기 고양시 일산동구 무궁화로 20-38
st_18529,카페앤,1643835055,http://place.map.kakao.com/1643835055,37.662373774,126.7669869247,high,카페앤,경기 고양시 일산동구 무궁화로 25-3
st_18530,무궁화로,,,,,low,,
st_18531,청담한식 식사점,1194481918,http://place.map.kakao.com/1194481918,37.6772625857,126.8004784458,high,청담한식 식사점,경기 고양시 일산동구 무궁화로 370
st_18532,주인,1966811557,http://place.map.kakao.com/1966811557,37.6476317705,126.7814985079,high,주인,경기 고양시 일산동구 중앙로 1123
st_18533,고양시청로,8186105,http://place.map.kakao.com/8186105,37.6584271376,126.8319777551,high,고양시청,경기 고양시 덕양구 고양시청로 10
st_18534,힐스테이트 라피아노 삼송,317550486,http://place.map.kakao.com/317550486,37.6632688324,126.9162304724,high,힐스테이트라피아노삼송1단지,경기 고양시 덕양구 오금로 193
st_18535,강마루,8152814,http://place.map.kakao.com/8152814,37.6000499565,126.8205936726,high,강마루,경기 고양시 덕양구 행주산성로 99
st_18536,얼반웍스 스튜디오,2006994958,http://place.map.kakao.com/2006994958,37.5859562616,126.8755944031,high,얼반웍스 스튜디오,경기 고양시 덕양구 호원길 3-2
st_18537,옛날국밥&갈비한판,1423133017,http://place.map.kakao.com/1423133017,37.6209639329,126.8231407648,high,옛날국밥&갈비한판,경기 고양시 덕양구 지도로49번길 7-21
st_18538,한국항공대학교,10943201,http://place.map.kakao.com/10943201,37.5990269704,126.8641762443,high,한국항공대학교,경기 고양시 덕양구 항공대학로 76
st_18539,구해줘 부동산,1828862055,http://place.map.kakao.com/1828862055,37.5802313345,126.8580109736,high,구해줘부동산중개,경기 고양시 덕양구 청초로 10
st_18540,부환복집,261892618,http://place.map.kakao.com/261892618,37.6634812104,126.6608050053,high,부환복집,경기 김포시 양촌읍 누산로 12
st_18541,무궁화공원묘원,10417463,http://place.map.kakao.com/10417463,37.6168484573,127.3909674993,high,무궁화공원묘원 수목장,경기 양평군 서종면 도장리 26
st_18542,라센트라,657366708,http://place.map.kakao.com/657366708,37.2215275819,127.151656052,high,라센트라,경기 용인시 처인구 이동읍 기흥단지로 579-1
st_18543,선향재 한옥 스튜디오,487376348,http://place.map.kakao.com/487376348,37.3828074594,127.1763932253,high,선향재 한옥 스튜디오,경기 광주시 새말길329번길 17
st_18544,장안대학교,8072549,http://place.map.kakao.com/8072549,37.213112916,126.94632877,high,장안대학교,경기 화성시 효행구 봉담읍 삼천병마로 1182
st_18545,블루포트 장안대학교점,948315857,http://place.map.kakao.com/948315857,37.2140174312,126.9480383286,mid,블루포트 장안대학교점,경기 화성시 효행구 봉담읍 삼천병마로 1182
st_18546,운보의집,11289362,http://place.map.kakao.com/11289362,36.6922311434,127.5651096568,high,운보의집,충북 청주시 청원구 내수읍 형동2길 92-41
st_18547,선문대학교 아산캠퍼스,17558573,http://place.map.kakao.com/17558573,36.8002341009,127.0749271684,high,선문대학교 아산캠퍼스 본관,충남 아산시 탕정면 선문로221번길 70
st_18548,선문대학교 천안캠퍼스,17568814,http://place.map.kakao.com/17568814,36.7725382233,127.1639183628,high,선문대학교 천안캠퍼스 운동장,충남 천안시 동남구 천안대로 277
st_18549,천안시청,8090721,http://place.map.kakao.com/8090721,36.8150678816,127.1139119726,high,천안시청,충남 천안시 서북구 번영로 156
st_18550,익산교도소세트장,11555705,http://place.map.kakao.com/11555705,36.0694515535,126.9306029888,high,익산 교도소 세트장,전북특별자치도 익산시 성당면 함낭로 207
st_18551,망양로689번길,,,,,low,,
st_18784,고산정 나루터,723680905,http://place.map.kakao.com/723680905,36.766866788,128.8915785909,mid,고산정 나루터,경북 안동시 도산면 가송리 901
st_18787,정든집,,,,,failed,,
st_18790,"여의동로(여의도중,고등학교쪽)",,,,,failed,,
st_18791,한양아파트 E동쪽,,,,,failed,,
st_18792,현대타운빌라10동,,,,,failed,,
st_18793,소월로,,,,,low,,
st_18794,장문로49길,,,,,low,,
st_18795,한남동,,,,,failed,,
st_18799,효자로,,,,,low,,
st_18800,창덕궁1길,,,,,low,,
st_18802,아지오(폐업),,,,,failed,,
st_18803,삼양로173길,,,,,low,,
st_18804,삼양로173길(2),,,,,low,,
st_18808,우현로67번길,,,,,low,,
st_18810,재궁치안센터,,,,,failed,,
st_18816,수정약국앞,,,,,failed,,
st_18817,성일설비사앞,,,,,failed,,
st_18818,민방위대피소앞 정류소,,,,,failed,,
st_18820,흥국생명 정류장,,,,,failed,,
st_18822,굿모닝정형외과앞,,,,,failed,,
st_18823,봉구스밥버거앞,,,,,failed,,
st_18824,충경로,,,,,low,,
st_18825,팔달로 예술회관 정류장,,,,,failed,,
st_18826,팔달로(1),,,,,low,,
st_18827,팔달로(2),,,,,low,,
st_18833,장환마을,21218424,http://place.map.kakao.com/21218424,34.5656718913,127.0027896464,mid,장환마을,전남광주통합특별시 장흥군 관산읍 고마리
st_18835,주교좌계산대성당,12760576,http://place.map.kakao.com/12760576,35.8679578794,128.5878135121,mid,주교좌계산대성당,대구 중구 서성로 10
st_18836,호민저수지,,,,,failed,,
st_18837,중앙미용실,,,,,failed,,
st_18840,성남이로46번길,,,,,low,,
st_18846,광령리(추정),,,,,failed,,
st_18851,해맞이해안로(토끼섬입구쪽),,,,,failed,,
st_18854,칠십리로,,,,,low,,
st_19047,데이터복구연구소,,,,,failed,,
st_19049,하계2치안센터,8127378,http://place.map.kakao.com/8127378,37.633291593,127.0724701802,mid,하계1치안센터,서울 노원구 공릉로 290
st_19052,동작대교전망대앞,,,,,failed,,
st_19053,성산동집,9171132,http://place.map.kakao.com/9171132,37.5656475224,126.9099458776,mid,성산동칼국수집,서울 마포구 모래내로 63
st_19056,YTN&CJ사이,,,,,failed,,
st_19059,MBC앞,,,,,failed,,
st_19062,카나,,,,,failed,,
st_19068,만물슈퍼옆,,,,,failed,,
st_19072,KDB산업은행앞,,,,,failed,,
st_19073,이마트여의도점앞,,,,,failed,,
st_19076,단군성전앞,,,,,failed,,
st_19691,스와로브스키,,,,,failed,,
st_19695,동아디지털미디어센터,27094841,http://place.map.kakao.com/27094841,37.5784719654,126.8933443077,high,동아디지털미디어센터 주차장,서울 마포구 매봉산로 75
st_19697,어기어차,,,,,failed,,
st_19702,피자알볼로 문래직영점,,,,,failed,,
st_19703,버틀러스테이블,,,,,failed,,
st_19704,호텔세느장,,,,,failed,,
st_19706,코리아게스트하우스(복정우물),,,,,failed,,
st_19707,커피인뜨락,,,,,failed,,
st_19709,창화당 대학로점,,,,,failed,,
st_19710,골목구석,,,,,failed,,
st_19711,정독도서관앞,,,,,failed,,
st_19856,오렌지힐,,,,,failed,,
st_19857,달링(the fab),,,,,failed,,
st_19858,제이큐브빌딩,,,,,low,,
st_19862,누리꿈스퀘어 서쪽,,,,,failed,,
st_19863,patternETHIOPIA,,,,,failed,,
st_19865,상암중고등학교입구버정,,,,,failed,,
st_19992,후암동 플레이트B/영주교회,,,,,failed,,
st_19993,다리밑,,,,,failed,,
st_19997,우미우가,,,,,failed,,
st_20000,508샵,,,,,low,,
st_20069,부천 까치울 부대(옛 61사단 177연대),,,,,failed,,
st_20070,부산 충무시설(광안동 지하벙커),,,,,failed,,
st_20071,영도구 영선미니아파트,,,,,failed,,
st_20072,사창리터미널,351175756,http://place.map.kakao.com/351175756,38.0715307789,127.5228532599,mid,세븐일레븐 사창리터미널점,강원특별자치도 화천군 사내면 사내로 10-13
st_20073,울산대학교,11359943,http://place.map.kakao.com/11359943,35.5437883322,129.2570149103,high,울산대학교,울산 남구 대학로 93
st_20074,청하공진시장,18525290,http://place.map.kakao.com/18525290,36.197054213,129.3397715303,high,청하공진시장,경북 포항시 북구 청하면 미남리 382-3
st_20075,오윤카페(한낮에 커피 달밤에 맥주),,,,,failed,,
st_20076,청호철물,903293438,http://place.map.kakao.com/903293438,36.1973929171,129.3400050432,high,청호철물,경북 포항시 북구 청하면 청하로200번길 5-1
st_20077,보라슈퍼,1742781288,http://place.map.kakao.com/1742781288,36.1973083912,129.3397201833,high,보라슈퍼,경북 포항시 북구 청하면 청하로200번길 1
st_20078,공진시장 오징어 동상,,,,,failed,,
st_20079,윤치과(청진3리어민복지회관),,,,,failed,,
st_20080,목은봉,,,,,failed,,
st_20081,이가리 닻 전망대,446522573,http://place.map.kakao.com/446522573,36.1878660302,129.3791089827,mid,이가리 닻전망대,경북 포항시 북구 청하면 이가리 산 67-3
