id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,scene_image_url,source_url,last_updated,famous_rank,recent_rank,audience_acc,award,director,poster_url
st_04189,눈물의 여왕,Queen of Tears,drama,김수현;김지원,송지호해수욕장,해변,강원 고성군 죽왕면 오호리 8,38.329695,128.526805,https://lh3.googleusercontent.com/place-photos/AG9NLjAbWbhc1-dR69yTG2Hbm_ct4GId8Bmw7M9-laGc8E55Ge3Bv1CQaBItlpfLI_0TNHsxRHVcvEOhbxtPoslh1q-ADU_-Fk7ONl_UiQ3rTxmazBuQnwXFqf7KRlHWxWkkjZMDfJtcW57pl1TU9r8=s4800-w800,https://map.naver.com/p/entry/place/13491067,"6화 회상, 어릴 적 배 침몰사고로 물에 빠진 해인을 구하고 오빠가 죽은 바닷가 장면",https://i.ytimg.com/vi/cHrDo2N8r1E/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%86%a1%ec%a7%80%ed%98%b8%ed%95%b4%ec%88%98%ec%9a%95%ec%9e%a5-7313/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04190,눈물의 여왕,Queen of Tears,drama,김수현;김지원,오호항,항구/방파제,강원 고성군 죽왕면 심층수길 40-15,38.327144,128.529911,https://lh3.googleusercontent.com/place-photos/AG9NLjD_d2zprEtjO6Y8bGUCakfNm4xed6-Ms_SVz6nH0eeRWjmTpu8jXwxdq37hBpZdIfR3MUOkUxFYynDlOR5Pxg2STVjhkMLHMDLShKG8Y-Ndid6x6q6TsSNT2PY71T-HBboiURJuIcGSmHSKoJg=s4800-w800,https://map.naver.com/p/entry/place/37781643,,https://image.tmdb.org/t/p/w780/5zMpNSRNfVYhZbzJI748Qnth6Yo.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%98%a4%ed%98%b8%ed%95%ad-7314/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04191,눈물의 여왕,Queen of Tears,drama,김수현;김지원,만항재,,강원 정선군 고한읍 고한리 산 216-37,37.150774,128.900589,https://lh3.googleusercontent.com/place-photos/AG9NLjBOCZXo47Kla92E5VZIj1FgNMLs81b1MO4v-MMSDeh9D_H57-SQsxOOAWMl2sseKh-ryxUswhk4AzF61QRJYL90RejFkR0HST7jdLGk_nSUGIl6iIjahm7VvM9qiicVXw2nOBgtEfg5AuIHX94nzdBAQQ=s4800-w800,https://map.naver.com/p/entry/place/848294587,16화(최종화)에서 눈꽃이 흩날리는 만항재 설경을 헬기로 촬영한 장면,https://i.ytimg.com/vi/rT-AxOPNojk/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%eb%a7%8c%ed%95%ad%ec%9e%ac-7315/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04192,눈물의 여왕,Queen of Tears,drama,김수현;김지원,오송생명로,,충북 청주시 흥덕구 오송읍 오송생명로 186,36.631115,127.329616,https://lh3.googleusercontent.com/place-photos/AG9NLjCLUdgmXvB8Ss_OGVB2c2W4NXLNPstp1yqqNt2wKskveWecvVRZAeYVySSCA1YS1ToH4W9IwgQxl_rYO0zZsn6pWMD_YxYpk90pLTr5Lcf9MgQqcIbJ1uuTKxbKK7bIgutwyoFFk_sr453yxQ=s4800-w800,https://map.naver.com/p/entry/place/19579401,8화에서 파리바게트 사거리 인근 도로를 백현우가 분노하며 질주하는 장면,https://image.tmdb.org/t/p/w780/aM9opGEIBUcFcWlJx2h3pzO8UYO.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%98%a4%ec%86%a1%ec%83%9d%eb%aa%85%eb%a1%9c-7316/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04193,눈물의 여왕,Queen of Tears,drama,김수현;김지원,오송생명1로(프레스티지바이오로직스앞),,충북 청주시 흥덕구 오송읍 오송생명1로 197,36.637413,127.322180,https://lh3.googleusercontent.com/place-photos/AG9NLjDMd7DphJY-OenShBrcSurPzY-FUdKBYvvzT7M8Wfu9JFyO8mL9rJzRoC-ofoZyA1MOTgbLAGCnBytCnllsQfJq_wOhB4WEHNA8y9p8DQz52Wxhg3BsgxGQwy9nTw-WbZQb4g5Ciagvfbaf=s4800-w800,https://map.naver.com/p/entry/place/582107952,8화에서 프레스티지바이오로직스 앞 도로에서 백현우와 윤은성이 팽팽하게 대립하는 장면,https://image.tmdb.org/t/p/w780/yXr4B2B4MAjZ3vY8vxzM3W3JPWp.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%98%a4%ec%86%a1%ec%83%9d%eb%aa%851%eb%a1%9c-%ed%94%84%eb%a0%88%ec%8a%a4%ed%8b%b0%ec%a7%80%eb%b0%94%ec%9d%b4%ec%98%a4%eb%a1%9c%ec%a7%81%ec%8a%a4/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04194,눈물의 여왕,Queen of Tears,drama,김수현;김지원,베스티안병원,병원,충북 청주시 흥덕구 오송읍 오송생명1로 191,36.636429,127.321641,https://lh3.googleusercontent.com/place-photos/AG9NLjCGiqueN-ybYSl4RabKmFabMtt4Nv-p4TY8T0eMRIPHOkOl2hEUaUqrjjHwN10j7bZBgiU_ShnVaW9WRJEqOuuzGuc1d2W41eNYO9jetpnJUhWHPc3dsZHwTl2b8jTIkC-4LZm5MMoOKljM0Fk=s4800-w550,https://map.naver.com/p/entry/place/1885165055,"11화에서 베스티안병원 앞 도로, 백현우와 윤은성의 갈등이 폭발하고 달달한 로맨스도 그려진 장면",https://i.ytimg.com/vi/fbzICYnq--0/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%eb%b2%a0%ec%8a%a4%ed%8b%b0%ec%95%88%eb%b3%91%ec%9b%90-7318/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04195,눈물의 여왕,Queen of Tears,drama,김수현;김지원,건지마을 풍경포인트,,충북 충주시 동량면 조동리 824-1,37.024237,127.974395,https://lh3.googleusercontent.com/place-photos/AG9NLjA9rTcbfFZ8weMslq7XmYz4990OYFlMszJd_Kn5rT9l81t3s68MfJDBKVkVRBbev0-qgHG3N2M9eXW8zilWWp7K5CdyxSnKvaOMuKhyA8XPG0ROO4WArpfBSvHPieImmTXW0DrMcLCc616PWVU6cD5aNQ=s4800-w800,https://map.naver.com/p/entry/place/17794222,12화에서 백현우와 홍해인이 재회해 두 번째 프로포즈를 하며 감정이 벅차오르는 장면,https://i.ytimg.com/vi/qyApy9Z1tI4/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ea%b1%b4%ec%a7%80%eb%a7%88%ec%9d%84-%ed%92%8d%ea%b2%bd%ed%8f%ac%ec%9d%b8%ed%8a%b8-7319/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04196,눈물의 여왕,Queen of Tears,drama,김수현;김지원,괴산휴게소(양평방향),,충북 괴산군 중부내륙고속도로 204,36.831822,127.960203,https://lh3.googleusercontent.com/place-photos/AG9NLjCYITR2bjP9Pz0irhtM6x3QmKjl3YyuKBuWLdZceZFuX9U4j3AFQHa8EODcwFV4p7csJON2q6o2jcftmouoRaL3iFRyYGyoVA_xW56pNOqgBQWlcwc2nOn-KxDhwlrpAPtoMPzSkXqHoFVcidkYezWpXw=s4800-w800,https://map.naver.com/p/entry/place/13279451,,https://image.tmdb.org/t/p/w780/n3tTtKBNDRwOezRSAl0mBOfZbLT.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ea%b4%b4%ec%82%b0%ed%9c%b4%ea%b2%8c%ec%86%8c-%ec%96%91%ed%8f%89%eb%b0%a9%ed%96%a5-7320/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04197,눈물의 여왕,Queen of Tears,drama,김수현;김지원,내응새마을회관,,충북 괴산군 연풍면 유상3길 6,36.782383,127.981667,,https://map.naver.com/p/entry/place/17836868,충북 괴산 연풍면 내응마을에서 극중 결혼식 피로연 장면을 촬영한 곳,https://image.tmdb.org/t/p/w780/jZONKWeQ2jcRt9gEYsgS7zAIjrm.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%eb%82%b4%ec%9d%91%ec%83%88%eb%a7%88%ec%9d%84%ed%9a%8c%ea%b4%80-7321/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04198,눈물의 여왕,Queen of Tears,drama,김수현;김지원,연풍순교성지,,충북 괴산군 연풍면 중앙로홍문2길 14,36.763874,127.993876,https://lh3.googleusercontent.com/place-photos/AG9NLjCDgKl3eVAhnPo4nuOxmnSEdba5r7JscNWUsi1GgfdQ4IRJC164jcUFqdqzeAgAWhn6qwgWW-R2aroXd9ljbJBZuzWoqcKhqOi3HeYUsZP6L4uGkda9y7wTMtlOMo_LDT0Tw2XA22z86Zqs5jdgAywEtg=s4800-w800,https://map.naver.com/p/entry/place/12950355,2화에서 홍해인과 백현우의 결혼식 성당 배경으로 등장하는 장면,https://i.ytimg.com/vi/1jsWWjA3fMc/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%97%b0%ed%92%8d%ec%88%9c%ea%b5%90%ec%84%b1%ec%a7%80-7322/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04199,눈물의 여왕,Queen of Tears,drama,김수현;김지원,인포 정육점식당,음식점,충북 옥천군 안내면 현리길 86-1,36.393906,127.659741,,,6화 등에서 백현우 누나 백미선이 운영하는 '퀸즈 헤어살롱' 세트로 쓰인 정육점식당 자리,https://image.tmdb.org/t/p/w780/2maNzsLsJKElI9pUGq2k9ZzlyQP.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9d%b8%ed%8f%ac-%ec%a0%95%ec%9c%a1%ec%a0%90%ec%8b%9d%eb%8b%b9-7323/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04200,눈물의 여왕,Queen of Tears,drama,김수현;김지원,왕지3길 신안농원쪽,,충남 천안시 서북구 성환읍 왕지3길 50,36.910877,127.096541,,,홍해인이 헬기를 타고 용두리 마을에 도착해 백현우 부모님과 차량·경운기로 마주치는 장면,https://i.ytimg.com/vi/dCpxbo3I__k/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%99%95%ec%a7%803%ea%b8%b8-%ec%8b%a0%ec%95%88%eb%86%8d%ec%9b%90%ec%aa%bd-7324/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04201,눈물의 여왕,Queen of Tears,drama,김수현;김지원,왕지3길 정부지원농산물간이집하장 쪽,,충남 천안시 서북구 성환읍 왕지3길 100,36.913849,127.095814,,,홍해인이 헬기를 타고 용두리 마을에 도착해 백현우 부모님과 차량·경운기로 마주치는 장면,https://i.ytimg.com/vi/dCpxbo3I__k/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%99%95%ec%a7%803%ea%b8%b8-%ec%a0%95%eb%b6%80%ec%a7%80%ec%9b%90%eb%86%8d%ec%82%b0%eb%ac%bc%ea%b0%84%ec%9d%b4%ec%a7%91%ed%95%98%ec%9e%a5-%ec%aa%bd-7325/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04202,눈물의 여왕,Queen of Tears,drama,김수현;김지원,이화동길33번길쪽,,충남 아산시 둔포면 신왕리 279,36.915931,127.090237,,https://map.naver.com/p/entry/place/17563066,홍해인이 헬기를 타고 용두리 마을에 도착해 백현우 부모님과 차량·경운기로 마주치는 장면,https://i.ytimg.com/vi/dCpxbo3I__k/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9d%b4%ed%99%94%eb%8f%99%ea%b8%b833%eb%b2%88%ea%b8%b8%ec%aa%bd-7326/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04203,눈물의 여왕,Queen of Tears,drama,김수현;김지원,이화동길33번길쪽(2),,충남 아산시 둔포면 신왕리 130-2,36.911182,127.093110,,https://map.naver.com/p/entry/place/17563066,홍해인이 헬기를 타고 용두리 마을에 도착해 백현우 부모님과 차량·경운기로 마주치는 장면,https://i.ytimg.com/vi/dCpxbo3I__k/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9d%b4%ed%99%94%eb%8f%99%ea%b8%b833%eb%b2%88%ea%b8%b8%ec%aa%bd-2-7327/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04204,눈물의 여왕,Queen of Tears,drama,김수현;김지원,이화동길33번길쪽(3),,충남 아산시 둔포면 신왕리 산 3-1,36.909125,127.091079,,https://map.naver.com/p/entry/place/17563066,홍해인이 헬기를 타고 용두리 마을에 도착해 백현우 부모님과 차량·경운기로 마주치는 장면,https://i.ytimg.com/vi/dCpxbo3I__k/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9d%b4%ed%99%94%eb%8f%99%ea%b8%b833%eb%b2%88%ea%b8%b8%ec%aa%bd-3-7328/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04205,눈물의 여왕,Queen of Tears,drama,김수현;김지원,왕림리,,충남 천안시 서북구 성환읍 왕림리 592,36.909354,127.093468,https://lh3.googleusercontent.com/place-photos/AG9NLjDjNgTk1j317ZIUkds7aGG7fPMH2PJ4yjjV3KwRUsuJ-JxP3654oIeU_ZDGUk5xSBs6A16nwzYf6vA3hSJANBLgDqZ1u0vKJsmQ-B5aZREakKLFF38taDS09f1UVk8f85n7qObfVmVUtnoObg=s4800-w800,,홍해인이 헬기를 타고 용두리 마을에 도착해 백현우 부모님과 차량·경운기로 마주치는 장면,https://i.ytimg.com/vi/dCpxbo3I__k/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%99%95%eb%a6%bc%eb%a6%ac-7329/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04206,눈물의 여왕,Queen of Tears,drama,김수현;김지원,장항송림산림욕장,,충남 서천군 장항읍 송림리 산 65,36.015445,126.666501,https://lh3.googleusercontent.com/place-photos/AG9NLjDe-MtDs9FJlQVv0H3NROEyPgOiYVkp9yK1xIy6sC4cmseBMBAkbBn0ddSXRNfh42TmJra21CDPcukvknCXNTd7jnYAl-z9TPCrlrgy2tr14Hcp0KcdoACWkWv4zbn_kGRwn0T7Fibo9DCcHNo=s4800-w800,https://map.naver.com/p/entry/place/17745254,8화에서 큰 개가 해인에게 달려들자 은성이 돌맹이로 물리치는 장면이 촬영된 장항송림산림욕장,https://image.tmdb.org/t/p/w780/gXMbueVIiB7SN5zIdESmdjvbBiD.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9e%a5%ed%95%ad%ec%86%a1%eb%a6%bc%ec%82%b0%eb%a6%bc%ec%9a%95%ec%9e%a5-7330/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04207,눈물의 여왕,Queen of Tears,drama,김수현;김지원,서천유스호스텔,,충남 서천군 장항읍 장항산단로34번길 72-40,36.022092,126.666230,https://lh3.googleusercontent.com/place-photos/AG9NLjBZtJaYQjHdX-5L5OCQR-5PSUyADNvsV3OZvgw4FTQShdWPlsvxm-SRIpdETvpv2_Qjv2VT5Fea3YL8v5gEU2qZ2dqBTazQGygwDW_3snHYuR6VVlaCuUIWwq2qTFfImL34HOgzzDZD6uwGWA=s4800-w800,https://map.naver.com/p/entry/place/35493577,8화에서 희망복지원(보육원) 배경으로 등장한 서천유스호스텔,https://image.tmdb.org/t/p/w780/j287QAAHMr6LkIwrANVSSQODP7f.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%84%9c%ec%b2%9c%ec%9c%a0%ec%8a%a4%ed%98%b8%ec%8a%a4%ed%85%94-7331/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04208,눈물의 여왕,Queen of Tears,drama,김수현;김지원,성일복지원,,충남 서천군 장항읍 장항산단로34번길 70,36.022229,126.667273,https://lh3.googleusercontent.com/place-photos/AG9NLjDrCEiJ5qMK9rORe_McXAji3xnWgTzBCF25zfOCoU0yGu3g3lqyoKGyzHLB5mvM3knUWtVbgCVj9D29B75mv65Nrg5TeCg1Hg09Y7_gqNnKIz5JOmBwJXpCWIiy8EwM59oZLlbdGl58flW8pQ=s4800-w800,https://map.naver.com/p/entry/place/13064009,"8화 희망복지원 세트 배경으로 쓰인 하얀 건물, 서천유스호스텔 인근 성일복지원",https://image.tmdb.org/t/p/w780/jPaAUBWbotMXtAYOQov8wlZQ2Vp.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%84%b1%ec%9d%bc%eb%b3%b5%ec%a7%80%ec%9b%90-7332/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04209,눈물의 여왕,Queen of Tears,drama,김수현;김지원,익산교도소세트장,세트장,전북 익산시 성당면 함낭로 207,36.069431,126.930601,https://lh3.googleusercontent.com/place-photos/AG9NLjAXT1cohS2v7ONnww3OHwtIujyvyYQpbKB_m2efz-4dB5AKugj-6OntKxf1Koo3fIFWHbXr8F49OVs2lAh5tKEItZRqGZoRF8VgpfrxdSXQHOD_4HdtVxB0k8WZmzHt7zmvqMjdLe73vYlE7CZyKkxSJg=s4800-w800,https://map.naver.com/p/entry/place/37471479,15~16화에서 경찰서·법원·교도소 배경 세트장으로 쓰인 익산교도소 세트장,https://i.ytimg.com/vi/HcVEPaGWvuI/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9d%b5%ec%82%b0%ea%b5%90%eb%8f%84%ec%86%8c%ec%84%b8%ed%8a%b8%ec%9e%a5-7333/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04210,눈물의 여왕,Queen of Tears,drama,김수현;김지원,용연길 다리,다리,경북 문경시 문경읍 용연리 437-1,36.777196,128.169364,,,1화~16화 전반에 걸쳐 백현우의 고향 용두리 마을 배경으로 등장하는 곳,https://image.tmdb.org/t/p/w780/euFZLQEqvZVz74Okt8iuKNI4RpU.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9a%a9%ec%97%b0%ea%b8%b8-%eb%8b%a4%eb%a6%ac-7334/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04211,눈물의 여왕,Queen of Tears,drama,김수현;김지원,용연길 다리지나서,,경북 문경시 문경읍 용연리 702,36.777244,128.168099,,,1화~16화 전반에 걸쳐 백현우의 고향 용두리 마을 배경으로 등장하는 곳,https://image.tmdb.org/t/p/w780/m9Bz1WbaLlYpAr9YLYt1ff6Fx8q.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9a%a9%ec%97%b0%ea%b8%b8-%eb%8b%a4%eb%a6%ac%ec%a7%80%eb%82%98%ec%84%9c-7335/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04212,눈물의 여왕,Queen of Tears,drama,김수현;김지원,용연리(1),,경북 문경시 문경읍 용연길 80,36.776670,128.171891,,,1화~16화 전반에 걸쳐 백현우의 고향 용두리 마을 배경으로 등장하는 곳,https://image.tmdb.org/t/p/w780/64qcpBgwHSyc1ZgKnqWgVvsRI2l.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9a%a9%ec%97%b0%eb%a6%ac-1-7336/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04213,눈물의 여왕,Queen of Tears,drama,김수현;김지원,용연리삼거리,거리,경북 문경시 문경읍 용연리 252-2,36.776147,128.172518,,,1화~16화 전반에 걸쳐 백현우의 고향 용두리 마을 배경으로 등장하는 곳,https://image.tmdb.org/t/p/w780/ztmMJCBcZnaG0lZpPshmsRKbxzC.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9a%a9%ec%97%b0%eb%a6%ac%ec%82%bc%ea%b1%b0%eb%a6%ac-7337/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04214,눈물의 여왕,Queen of Tears,drama,김수현;김지원,용연리(2),,경북 문경시 문경읍 용연길 91,36.777024,128.173095,,,1화~16화 전반에 걸쳐 백현우의 고향 용두리 마을 배경으로 등장하는 곳,https://image.tmdb.org/t/p/w780/euFZLQEqvZVz74Okt8iuKNI4RpU.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9a%a9%ec%97%b0%eb%a6%ac-2-7338/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04215,눈물의 여왕,Queen of Tears,drama,김수현;김지원,용연리(2-2),,경북 문경시 문경읍 용연길 101,36.777005,128.174206,,,1화~16화 전반에 걸쳐 백현우의 고향 용두리 마을 배경으로 등장하는 곳,https://image.tmdb.org/t/p/w780/m9Bz1WbaLlYpAr9YLYt1ff6Fx8q.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9a%a9%ec%97%b0%eb%a6%ac-2-2-7339/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04216,눈물의 여왕,Queen of Tears,drama,김수현;김지원,용연리(3),,경북 문경시 문경읍 용연안길 16-2,36.776596,128.173790,,,1화~16화 전반에 걸쳐 백현우의 고향 용두리 마을 배경으로 등장하는 곳,https://image.tmdb.org/t/p/w780/64qcpBgwHSyc1ZgKnqWgVvsRI2l.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9a%a9%ec%97%b0%eb%a6%ac-3-7340/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04217,눈물의 여왕,Queen of Tears,drama,김수현;김지원,용연리(4),,경북 문경시 문경읍 용연리 280,36.776377,128.174191,,,1화~16화 전반에 걸쳐 백현우의 고향 용두리 마을 배경으로 등장하는 곳,https://image.tmdb.org/t/p/w780/ztmMJCBcZnaG0lZpPshmsRKbxzC.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9a%a9%ec%97%b0%eb%a6%ac-4-7341/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04218,눈물의 여왕,Queen of Tears,drama,김수현;김지원,용연리(5),,경북 문경시 문경읍 용연안길 22,36.776309,128.174579,,,1화~16화 전반에 걸쳐 백현우의 고향 용두리 마을 배경으로 등장하는 곳,https://image.tmdb.org/t/p/w780/euFZLQEqvZVz74Okt8iuKNI4RpU.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9a%a9%ec%97%b0%eb%a6%ac-5-7342/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04219,눈물의 여왕,Queen of Tears,drama,김수현;김지원,용연리(6),,경북 문경시 문경읍 용연길 107,36.776955,128.175033,,,1화~16화 전반에 걸쳐 백현우의 고향 용두리 마을 배경으로 등장하는 곳,https://image.tmdb.org/t/p/w780/m9Bz1WbaLlYpAr9YLYt1ff6Fx8q.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9a%a9%ec%97%b0%eb%a6%ac-6-7343/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04220,눈물의 여왕,Queen of Tears,drama,김수현;김지원,용연리(7),,경북 문경시 문경읍 용연길 111,36.777090,128.175793,,,1화~16화 전반에 걸쳐 백현우의 고향 용두리 마을 배경으로 등장하는 곳,https://image.tmdb.org/t/p/w780/64qcpBgwHSyc1ZgKnqWgVvsRI2l.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9a%a9%ec%97%b0%eb%a6%ac-7-7344/,2026-07-28,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
