id,place_name,image_url,commons_page,license,author,distance_m
st_16407,하이파킹 청담디자이너크럽 주차장,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Red_braised_pork_belly.jpg/960px-Red_braised_pork_belly.jpg,https://commons.wikimedia.org/wiki/File%3ARed%20braised%20pork%20belly.jpg,CC BY 2.0,lazy fri13th,14.6
st_16410,강남구수어통역센터,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/20250721_7%ED%98%B8%EC%84%A0_%EA%B0%95%EB%82%A8%EA%B5%AC%EC%B2%AD%EC%97%AD_%EC%97%AD%EB%AA%85%ED%8C%90.jpg/960px-20250721_7%ED%98%B8%EC%84%A0_%EA%B0%95%EB%82%A8%EA%B5%AC%EC%B2%AD%EC%97%AD_%EC%97%AD%EB%AA%85%ED%8C%90.jpg,https://commons.wikimedia.org/wiki/File%3A20250721%207%ED%98%B8%EC%84%A0%20%EA%B0%95%EB%82%A8%EA%B5%AC%EC%B2%AD%EC%97%AD%20%EC%97%AD%EB%AA%85%ED%8C%90.jpg,CC0,Striker9498,61.5
st_16414,삼성역주변,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/20250124_%EC%82%BC%EC%84%B1_%EA%B0%A4%EB%9F%AD%EC%8B%9C_s25%2B.jpg/960px-20250124_%EC%82%BC%EC%84%B1_%EA%B0%A4%EB%9F%AD%EC%8B%9C_s25%2B.jpg,https://commons.wikimedia.org/wiki/File%3A20250124%20%EC%82%BC%EC%84%B1%20%EA%B0%A4%EB%9F%AD%EC%8B%9C%20s25%2B.jpg,CC0,Striker9498,10.2
st_16428,동안로159번길,,,,,
st_16429,방아머리로,,,,,
st_16430,네모,,,,,
st_16436,세븐일레븐 평택고덕산업단지점,,,,,
st_16443,백두대간생태교육센터,,,,,
st_16446,어반정글,,,,,
st_16451,재궁치안센터,,,,,
st_18810,재궁치안센터,,,,,
st_16453,치즈밥있슈 성균관대점,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/SKKU_Main_Gate.jpg/960px-SKKU_Main_Gate.jpg,https://commons.wikimedia.org/wiki/File%3ASKKU%20Main%20Gate.jpg,CC BY-SA 3.0,Christian Bolz,90.4
st_16494,한솔빌라,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Yeonnam-dong_Community_Service_Center_20140524_184843.jpg/960px-Yeonnam-dong_Community_Service_Center_20140524_184843.jpg,https://commons.wikimedia.org/wiki/File%3AYeonnam-dong%20Community%20Service%20Center%2020140524%20184843.jpg,CC BY-SA 4.0,안우석,83.9
st_16495,망원2치안센터,,,,,
st_16497,연세로4길,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Voisper_busking_on_Arisu_Stage_in_Sinchon_2.jpg/960px-Voisper_busking_on_Arisu_Stage_in_Sinchon_2.jpg,https://commons.wikimedia.org/wiki/File%3AVoisper%20busking%20on%20Arisu%20Stage%20in%20Sinchon%202.jpg,CC BY-SA 4.0,Explicit,113.7
st_16501,CU공덕미네뜨점,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Gongdeok-dong_Community_Service_Center_20140514_153331.jpg/960px-Gongdeok-dong_Community_Service_Center_20140514_153331.jpg,https://commons.wikimedia.org/wiki/File%3AGongdeok-dong%20Community%20Service%20Center%2020140514%20153331.jpg,CC BY-SA 4.0,안우석,18.6
st_16508,업텐션 약수점,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Gimchi-jjigae_2.jpg/960px-Gimchi-jjigae_2.jpg,https://commons.wikimedia.org/wiki/File%3AGimchi-jjigae%202.jpg,CC BY 2.0,lazy fri13th,29
st_16510,보안책방,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/2007_Chong_Wa_Dae_Seoul_Korea_-_panoramio.jpg/960px-2007_Chong_Wa_Dae_Seoul_Korea_-_panoramio.jpg,https://commons.wikimedia.org/wiki/File%3A2007%20Chong%20Wa%20Dae%20Seoul%20Korea%20-%20panoramio.jpg,CC BY-SA 3.0,张元柏,16.4
st_16512,홈코리안퀴진,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/%E6%99%AF%E7%A6%8F%E5%AE%AE%2C_%E9%A6%96%E7%88%BE%2C_%E6%BC%A2%E5%9F%8E%2C_%E9%9F%93%E5%9C%8B%2C_%E5%8D%97%E9%9F%93%2C_%E5%A4%A7%E9%9F%93%E6%B0%91%E5%9C%8B%2C_Gyeongbokgung%2C_Gyeongbokgung_Palace%2C_Gyeongbok_Palace%2C_Seoul%2C_South_Korea%2C_Republic_of_Korea%2C_ROK%2C_Daehan_Minguk%2C_%EA%B2%BD%EB%B3%B5%EA%B6%81%2C_%EC%84%9C%EC%9A%B8%2C_%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD_%2844835511045%29.jpg/960px-thumbnail.jpg,https://commons.wikimedia.org/wiki/File%3A%E6%99%AF%E7%A6%8F%E5%AE%AE%2C%20%E9%A6%96%E7%88%BE%2C%20%E6%BC%A2%E5%9F%8E%2C%20%E9%9F%93%E5%9C%8B%2C%20%E5%8D%97%E9%9F%93%2C%20%E5%A4%A7%E9%9F%93%E6%B0%91%E5%9C%8B%2C%20Gyeongbokgung%2C%20Gyeongbokgung%20Palace%2C%20Gyeongbok%20Palace%2C%20Seoul%2C%20South%20Korea%2C%20Republic%20of%20Korea%2C%20ROK%2C%20Daehan%20Minguk%2C%20%EA%B2%BD%EB%B3%B5%EA%B6%81%2C%20%EC%84%9C%EC%9A%B8%2C%20%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD%20%2844835511045%29.jpg,CC BY-SA 2.0,bryan...,71.1
st_16513,평창30길,,,,,
st_16517,정릉골,,,,,
st_16518,쌍문이안아파트,,,,,
st_16537,인천석정초등학교,,,,,
st_16538,트라이보올,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Songdo_IBD_Incheon_2014_HDR_2.jpg/960px-Songdo_IBD_Incheon_2014_HDR_2.jpg,https://commons.wikimedia.org/wiki/File%3ASongdo%20IBD%20Incheon%202014%20HDR%202.jpg,CC BY-SA 4.0,Fleetham,27.2
st_16553,영락경로원,,,,,
st_16556,미사강변대로,,,,,
st_16557,덕풍중학교,,,,,
st_16560,공도초등학교,,,,,
st_16572,갈남길,,,,,
st_16578,태평동 주택,,,,,
st_16580,솔랑시울길,,,,,
st_16583,동대전로104번길,,,,,
st_16943,제기동집,,,,,
st_16945,분식을품다 본점,,,,,
st_16947,도산대로30길,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Ojingeo-bokkeum_1.jpg/960px-Ojingeo-bokkeum_1.jpg,https://commons.wikimedia.org/wiki/File%3AOjingeo-bokkeum%201.jpg,CC BY 2.0,lazy fri13th,92.1
st_16949,동서빌딩,,,,,
st_16951,대치스카이공인중개사무소,,,,,
st_16954,금별맥주 청라수변점,,,,,
st_16956,햇내로안길,,,,,
st_16958,차이나 짱나라,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Tempel%2C_Chinatown%2C_Incheon_08.jpg/960px-Tempel%2C_Chinatown%2C_Incheon_08.jpg,https://commons.wikimedia.org/wiki/File%3ATempel%2C%20Chinatown%2C%20Incheon%2008.jpg,CC BY-SA 4.0,AhmadElq,74.2
st_16959,파라다이스인천,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Museum_of_Jajangmyeon_%28Former_Gonghwachun%29.jpg/960px-Museum_of_Jajangmyeon_%28Former_Gonghwachun%29.jpg,https://commons.wikimedia.org/wiki/File%3AMuseum%20of%20Jajangmyeon%20%28Former%20Gonghwachun%29.jpg,CC BY-SA 4.0,Jjw,94.9
st_16961,태양악기사,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/%EC%A0%9C%EB%AC%BC%ED%8F%AC%EC%97%AD_2023.jpg/960px-%EC%A0%9C%EB%AC%BC%ED%8F%AC%EC%97%AD_2023.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%A0%9C%EB%AC%BC%ED%8F%AC%EC%97%AD%202023.jpg,CC BY-SA 4.0,Narubaru7,50.7
st_16962,수봉안로85번길,,,,,
st_16963,CU 전곡팔미점,,,,,
st_16964,은전로 지하도,,,,,
st_16970,순이네한식부페,,,,,
st_16972,장안로385번길 횡단보도,,,,,
st_16981,아이스크림스토리 유성점,,,,,
st_16983,월드컵대로308번길,,,,,
st_16984,새롬고등학교,,,,,
st_16987,나성로,,,,,
st_16991,옛 장흥교도소,,,,,
st_16992,상주활공장,,,,,
st_17281,베라피자,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Q278103_Hangangjin_A01.jpg/960px-Q278103_Hangangjin_A01.jpg,https://commons.wikimedia.org/wiki/File%3AQ278103%20Hangangjin%20A01.jpg,CC BY 2.0 kr,revi,107.1
st_17433,북가좌파출소,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Bukgajwa_2-dong_Community_Service_Center_20140514_143108.jpg/960px-Bukgajwa_2-dong_Community_Service_Center_20140514_143108.jpg,https://commons.wikimedia.org/wiki/File%3ABukgajwa%202-dong%20Community%20Service%20Center%2020140514%20143108.jpg,CC BY-SA 4.0,안우석,38.1
st_17434,연희상가아파트,,,,,
st_17439,월드컵북로58길,,,,,
st_17440,상암산로,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/%ED%95%9C%EA%B5%AD%EC%98%81%EC%83%81%EC%9E%90%EB%A3%8C%EC%9B%90.jpg/960px-%ED%95%9C%EA%B5%AD%EC%98%81%EC%83%81%EC%9E%90%EB%A3%8C%EC%9B%90.jpg,https://commons.wikimedia.org/wiki/File%3A%ED%95%9C%EA%B5%AD%EC%98%81%EC%83%81%EC%9E%90%EB%A3%8C%EC%9B%90.jpg,CC BY-SA 4.0,Jjw,117.1
st_17442,브레드캐스트,,,,,
st_17447,와우산로27길,,,,,
st_17449,코너136,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/20200805_031056_things_places_in_south_korea_IMG_8974.jpg/960px-20200805_031056_things_places_in_south_korea_IMG_8974.jpg,https://commons.wikimedia.org/wiki/File%3A20200805%20031056%20things%20places%20in%20south%20korea%20IMG%208974.jpg,CC0,Choi Kwang-mo,82
st_17451,월드컵로5길,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Hapjeong_%28197719473%29.jpeg/960px-Hapjeong_%28197719473%29.jpeg,https://commons.wikimedia.org/wiki/File%3AHapjeong%20%28197719473%29.jpeg,CC BY 3.0,"
Anton Strogonoff",119.2
st_17452,47625커피,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/%2810pm_dinner%29.jpg/960px-%2810pm_dinner%29.jpg,https://commons.wikimedia.org/wiki/File%3A%2810pm%20dinner%29.jpg,CC0,Crazyanddeliciousapple,65.2
st_17463,한강대로62길,,,,,
st_17466,새창로50길,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/20200718_031908unidentified_places_in_south_korea_IMG_4341.jpg/960px-20200718_031908unidentified_places_in_south_korea_IMG_4341.jpg,https://commons.wikimedia.org/wiki/File%3A20200718%20031908unidentified%20places%20in%20south%20korea%20IMG%204341.jpg,CC0,Choi Kwang-mo,25.7
st_17489,에르메스 메종 도산,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/BMW_G80_M3_Competition_M_xDrive_Black_Sapphire_Metallic_%283%29.jpg/960px-BMW_G80_M3_Competition_M_xDrive_Black_Sapphire_Metallic_%283%29.jpg,https://commons.wikimedia.org/wiki/File%3ABMW%20G80%20M3%20Competition%20M%20xDrive%20Black%20Sapphire%20Metallic%20%283%29.jpg,CC BY-SA 4.0,Damian B Oh,104.4
st_17491,삼성역주변,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/%EB%94%94%EC%A7%80%ED%84%B8%EB%A6%AC%EB%8D%94%EC%8B%AD%ED%8F%AC%EB%9F%BC_%EC%A1%B0%EC%B0%AC_%EA%B0%95%EC%97%B0%ED%9A%8C%28%EC%A0%9C12%ED%9A%8C%29_%ED%96%89%EC%82%AC%EC%82%AC%EC%A7%84.jpg/960px-%EB%94%94%EC%A7%80%ED%84%B8%EB%A6%AC%EB%8D%94%EC%8B%AD%ED%8F%AC%EB%9F%BC_%EC%A1%B0%EC%B0%AC_%EA%B0%95%EC%97%B0%ED%9A%8C%28%EC%A0%9C12%ED%9A%8C%29_%ED%96%89%EC%82%AC%EC%82%AC%EC%A7%84.jpg,https://commons.wikimedia.org/wiki/File%3A%EB%94%94%EC%A7%80%ED%84%B8%EB%A6%AC%EB%8D%94%EC%8B%AD%ED%8F%AC%EB%9F%BC%20%EC%A1%B0%EC%B0%AC%20%EA%B0%95%EC%97%B0%ED%9A%8C%28%EC%A0%9C12%ED%9A%8C%29%20%ED%96%89%EC%82%AC%EC%82%AC%EC%A7%84.jpg,CC BY-SA 4.0,한국정보산업연합회,27
st_17496,국제성모병원 장례식장,,,,,
st_17500,연안아파트 상가,,,,,
st_17501,세이브모텔,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Audi_A3_Sportback_e-tron_8V_Brilliant_Red_%281%29.jpg/960px-Audi_A3_Sportback_e-tron_8V_Brilliant_Red_%281%29.jpg,https://commons.wikimedia.org/wiki/File%3AAudi%20A3%20Sportback%20e-tron%208V%20Brilliant%20Red%20%281%29.jpg,CC BY-SA 4.0,Damian B Oh,114.2
st_17503,인천내동교회,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/%EC%84%B1%EA%B3%B5%ED%9A%8C_%EB%82%B4%EB%8F%99%EC%84%B1%EB%8B%B9.jpg/960px-%EC%84%B1%EA%B3%B5%ED%9A%8C_%EB%82%B4%EB%8F%99%EC%84%B1%EB%8B%B9.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%84%B1%EA%B3%B5%ED%9A%8C%20%EB%82%B4%EB%8F%99%EC%84%B1%EB%8B%B9.jpg,CC BY-SA 4.0,Logosblf,9.3
st_17515,고향옥얼큰순대국 운정역점,,,,,
st_17517,명품텔레콤,,,,,
st_17518,세븐일레븐 일산강선마을1단지점,,,,,
st_17520,설문동집,,,,,
st_17521,양평해장국 원흥역점,,,,,
st_17545,세븐일레븐 여의도공원3호점,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Yeouido_Park_a2.jpg/960px-Yeouido_Park_a2.jpg,https://commons.wikimedia.org/wiki/File%3AYeouido%20Park%20a2.jpg,CC BY-SA 4.0,CYAN,93.8
st_17546,신송센타빌딩,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/2024-12-14_%EC%97%AC%EC%9D%98%EB%8F%84_%EA%B5%AD%ED%9A%8C%EC%9D%98%EC%82%AC%EB%8B%B9_%EC%95%9E_%EC%9C%A4%EC%84%9D%EC%97%B4_%ED%83%84%ED%95%B5_%EC%A7%91%ED%9A%8C_033.jpg/960px-2024-12-14_%EC%97%AC%EC%9D%98%EB%8F%84_%EA%B5%AD%ED%9A%8C%EC%9D%98%EC%82%AC%EB%8B%B9_%EC%95%9E_%EC%9C%A4%EC%84%9D%EC%97%B4_%ED%83%84%ED%95%B5_%EC%A7%91%ED%9A%8C_033.jpg,https://commons.wikimedia.org/wiki/File%3A2024-12-14%20%EC%97%AC%EC%9D%98%EB%8F%84%20%EA%B5%AD%ED%9A%8C%EC%9D%98%EC%82%AC%EB%8B%B9%20%EC%95%9E%20%EC%9C%A4%EC%84%9D%EC%97%B4%20%ED%83%84%ED%95%B5%20%EC%A7%91%ED%9A%8C%20033.jpg,CC BY 4.0,ChongDae,78.8
st_17549,노량진로26길,,,,,
st_17555,아베크부,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Red_White_%2881044889%29.jpeg/960px-Red_White_%2881044889%29.jpeg,https://commons.wikimedia.org/wiki/File%3ARed%20White%20%2881044889%29.jpeg,CC BY 3.0,"
나무사진기 Namusajingi",128.4
st_17557,건국빌딩,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Korea_Seoul_Scenic_08_%287892348802%29.jpg/960px-Korea_Seoul_Scenic_08_%287892348802%29.jpg,https://commons.wikimedia.org/wiki/File%3AKorea%20Seoul%20Scenic%2008%20%287892348802%29.jpg,CC BY-SA 2.0,"Republic of  Korea from Seoul, Republic of Korea",44.1
st_17568,로우포레스트(폐업),https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Seongsu_seoul_5.jpg/960px-Seongsu_seoul_5.jpg,https://commons.wikimedia.org/wiki/File%3ASeongsu%20seoul%205.jpg,CC BY-SA 4.0,Sgroey,100.1
st_17575,에어조이,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/South_Korea_quarantine_for_visitors_-4.jpg/960px-South_Korea_quarantine_for_visitors_-4.jpg,https://commons.wikimedia.org/wiki/File%3ASouth%20Korea%20quarantine%20for%20visitors%20-4.jpg,CC BY-SA 4.0,Bonnielou2013,84.8
st_17576,파라다이스시티 크로마,,,,,
st_17577,보산새마을금고 본점,,,,,
st_17593,남부안농협 줄포지점,,,,,
st_17594,삼성마트,,,,,
st_17595,제일대학교 승주캠퍼스,,,,,
st_17816,월드컵북로58길,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/%EC%98%81%EC%83%81%EC%9E%90%EB%A3%8C%EC%9B%90_%EC%98%81%ED%99%94%EB%B0%95%EB%AC%BC%EA%B4%80.jpg/960px-%EC%98%81%EC%83%81%EC%9E%90%EB%A3%8C%EC%9B%90_%EC%98%81%ED%99%94%EB%B0%95%EB%AC%BC%EA%B4%80.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%98%81%EC%83%81%EC%9E%90%EB%A3%8C%EC%9B%90%20%EC%98%81%ED%99%94%EB%B0%95%EB%AC%BC%EA%B4%80.jpg,CC BY-SA 4.0,Jjw,115.1
st_17821,어반플랜트 합정,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/D.I.Y_coffee_roaster_%287446557762%29.jpg/960px-D.I.Y_coffee_roaster_%287446557762%29.jpg,https://commons.wikimedia.org/wiki/File%3AD.I.Y%20coffee%20roaster%20%287446557762%29.jpg,CC BY 2.0,Paul Keller,65
st_17824,경인로74길,,,,,
st_17838,광진어린이공연장,,,,,
st_17840,버드맨,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Apple_%EA%B0%80%EB%A1%9C%EC%88%98%EA%B8%B8_02.jpeg/960px-Apple_%EA%B0%80%EB%A1%9C%EC%88%98%EA%B8%B8_02.jpeg,https://commons.wikimedia.org/wiki/File%3AApple%20%EA%B0%80%EB%A1%9C%EC%88%98%EA%B8%B8%2002.jpeg,CC BY 2.0 kr,revi,85.3
st_17845,센터필드 교차로,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Yeoksam_Station_2022_January.jpg/960px-Yeoksam_Station_2022_January.jpg,https://commons.wikimedia.org/wiki/File%3AYeoksam%20Station%202022%20January.jpg,CC BY-SA 4.0,Gini Hong,57.1
st_17849,물푸레시골집,,,,,
st_17850,드림파크 야생화단지,,,,,
st_17852,마리아유치원,,,,,
st_17853,삼목선창장,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Incheon%2C_South_Korea_%28Unsplash%29.jpg/960px-Incheon%2C_South_Korea_%28Unsplash%29.jpg,https://commons.wikimedia.org/wiki/File%3AIncheon%2C%20South%20Korea%20%28Unsplash%29.jpg,CC0,Kevin LEE kevinglobal,89.7
st_17854,복성동집,https://upload.wikimedia.org/wikipedia/commons/2/23/Jjajangmyeon_%EC%A7%9C%EC%9E%A5%EB%A9%B4_%E7%82%B8%E9%86%AC%E9%BA%B5.jpg,https://commons.wikimedia.org/wiki/File%3AJjajangmyeon%20%EC%A7%9C%EC%9E%A5%EB%A9%B4%20%E7%82%B8%E9%86%AC%E9%BA%B5.jpg,CC BY-SA 2.0,Scarlet Sappho,143.7
st_17870,산남동집,,,,,
st_17878,방아머리로,,,,,
st_17880,인터불고엑스코 그랑파티오,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Daegu_EXCO_4.jpg/960px-Daegu_EXCO_4.jpg,https://commons.wikimedia.org/wiki/File%3ADaegu%20EXCO%204.jpg,Public domain,Syonsi,96
st_17885,한도교,,,,,
st_17886,한도로,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Jeju_Island_%2853854660669%29.jpg/960px-Jeju_Island_%2853854660669%29.jpg,https://commons.wikimedia.org/wiki/File%3AJeju%20Island%20%2853854660669%29.jpg,CC BY 2.0,"David Lee from Redmond, WA, USA",13.2
st_17932,행운맨션,,,,,
st_17933,섬강 수변공원,,,,,
st_17936,놀뫼시민장례원,,,,,
st_17954,한국수출입은행빌딩 옆,,,,,
st_17957,이마트24 한강파라다이스점,,,,,
st_17962,몬드리안 서울 이태원,,,,,
st_17963,그랜드 하얏트 서울,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/View_from_N_Seoul_Tower_a3.jpg/960px-View_from_N_Seoul_Tower_a3.jpg,https://commons.wikimedia.org/wiki/File%3AView%20from%20N%20Seoul%20Tower%20a3.jpg,CC BY-SA 4.0,CYAN,65.9
st_17970,플레르다솔,,,,,
st_17976,포시즌스튜디오,,,,,
st_17985,에어로피스,,,,,
st_17988,우주공원.코스맥스 정류장,,,,,
st_17994,유주별장,,,,,
st_17997,타샤의아침,,,,,
st_18001,봉의산길,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Panoramachuncheon.jpg/960px-Panoramachuncheon.jpg,https://commons.wikimedia.org/wiki/File%3APanoramachuncheon.jpg,CC BY-SA 4.0,Mimmodipalma,110.9
st_18007,지경 그곳,,,,,
st_18057,논현에코셀프세차장,,,,,
st_18063,홍대달동네,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Fat_Hamster_and_Kang_New_in_Strange_Fruit.jpg/960px-Fat_Hamster_and_Kang_New_in_Strange_Fruit.jpg,https://commons.wikimedia.org/wiki/File%3AFat%20Hamster%20and%20Kang%20New%20in%20Strange%20Fruit.jpg,CC BY 4.0,올해의수상자,23.3
st_18064,서브웨이,,,,,
st_18066,서울 양재동 달콤커피,,,,,
st_18068,엔터식스 한양대점,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Bulldok_%EB%B6%88%EB%8F%85_%EC%A7%80%EC%BC%9C%EC%A3%BC%EA%B0%9C_%EC%BD%98%EC%84%9C%ED%8A%B8.jpg/960px-Bulldok_%EB%B6%88%EB%8F%85_%EC%A7%80%EC%BC%9C%EC%A3%BC%EA%B0%9C_%EC%BD%98%EC%84%9C%ED%8A%B8.jpg,https://commons.wikimedia.org/wiki/File%3ABulldok%20%EB%B6%88%EB%8F%85%20%EC%A7%80%EC%BC%9C%EC%A3%BC%EA%B0%9C%20%EC%BD%98%EC%84%9C%ED%8A%B8.jpg,CC BY-SA 4.0,Han-Jun Cho,28.2
st_18074,북아현치안센터,,,,,
st_18082,본동철물종합설비,,,,,
st_18088,제이알펍,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Hamilton_Hotel_in_Itaewon%2C_Seoul%2C_March_18%2C_2016.jpg/960px-Hamilton_Hotel_in_Itaewon%2C_Seoul%2C_March_18%2C_2016.jpg,https://commons.wikimedia.org/wiki/File%3AHamilton%20Hotel%20in%20Itaewon%2C%20Seoul%2C%20March%2018%2C%202016.jpg,CC BY-SA 2.0,anokarina,50.7
st_18091,국민기획,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/A_paper_wholesaler_in_Euljiro_printing_alley%2C_paper_delivery_packed_in_front_of_the_shop.jpg/960px-A_paper_wholesaler_in_Euljiro_printing_alley%2C_paper_delivery_packed_in_front_of_the_shop.jpg,https://commons.wikimedia.org/wiki/File%3AA%20paper%20wholesaler%20in%20Euljiro%20printing%20alley%2C%20paper%20delivery%20packed%20in%20front%20of%20the%20shop.jpg,CC BY-SA 4.0,Aaaatu,25.2
st_18094,종로2가교차로,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/The_Proclamation_of_Korean_Independence_%28English_text%29_in_Tapgol_Park.jpg/960px-The_Proclamation_of_Korean_Independence_%28English_text%29_in_Tapgol_Park.jpg,https://commons.wikimedia.org/wiki/File%3AThe%20Proclamation%20of%20Korean%20Independence%20%28English%20text%29%20in%20Tapgol%20Park.jpg,CC BY-SA 4.0,Seudo,9.6
st_18096,경일의료기,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Pelodiscus_maackii_31494528.jpg/960px-Pelodiscus_maackii_31494528.jpg,https://commons.wikimedia.org/wiki/File%3APelodiscus%20maackii%2031494528.jpg,CC BY-SA 4.0,Micha Baum,26
st_18097,종로22길,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Pelodiscus_maackii_31494528.jpg/960px-Pelodiscus_maackii_31494528.jpg,https://commons.wikimedia.org/wiki/File%3APelodiscus%20maackii%2031494528.jpg,CC BY-SA 4.0,Micha Baum,69.3
st_18098,한성전자,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Pelodiscus_maackii_31494528.jpg/960px-Pelodiscus_maackii_31494528.jpg,https://commons.wikimedia.org/wiki/File%3APelodiscus%20maackii%2031494528.jpg,CC BY-SA 4.0,Micha Baum,84.8
st_18099,돈화문로4길,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Pelodiscus_maackii_31494528.jpg/960px-Pelodiscus_maackii_31494528.jpg,https://commons.wikimedia.org/wiki/File%3APelodiscus%20maackii%2031494528.jpg,CC BY-SA 4.0,Micha Baum,60.8
st_18101,수진사,,,,,
st_18103,신설종합시장,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/%ED%99%A9%ED%95%99%EB%8F%99_%EB%A1%AF%EB%8D%B0%EC%BA%90%EC%8A%AC%EB%B2%A0%EB%84%A4%EC%B9%98%EC%95%84_%EC%98%86_%EC%B2%AD%EA%B3%84%EC%B2%9C_-_panoramio.jpg/960px-%ED%99%A9%ED%95%99%EB%8F%99_%EB%A1%AF%EB%8D%B0%EC%BA%90%EC%8A%AC%EB%B2%A0%EB%84%A4%EC%B9%98%EC%95%84_%EC%98%86_%EC%B2%AD%EA%B3%84%EC%B2%9C_-_panoramio.jpg,https://commons.wikimedia.org/wiki/File%3A%ED%99%A9%ED%95%99%EB%8F%99%20%EB%A1%AF%EB%8D%B0%EC%BA%90%EC%8A%AC%EB%B2%A0%EB%84%A4%EC%B9%98%EC%95%84%20%EC%98%86%20%EC%B2%AD%EA%B3%84%EC%B2%9C%20-%20panoramio.jpg,CC BY 3.0,우한길(HK Woo),138.4
st_18107,고산자로58길,,,,,
st_18108,고산자로56길,,,,,
st_18109,정릉동집,,,,,
st_18113,효령로31길,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/%EC%95%88%EC%96%91%EB%8C%80%EC%9D%B4%EC%9D%80%EC%84%A0%EA%B5%90%EC%88%98%28AMJ%29.jpg/960px-%EC%95%88%EC%96%91%EB%8C%80%EC%9D%B4%EC%9D%80%EC%84%A0%EA%B5%90%EC%88%98%28AMJ%29.jpg,https://commons.wikimedia.org/wiki/File%3A%EC%95%88%EC%96%91%EB%8C%80%EC%9D%B4%EC%9D%80%EC%84%A0%EA%B5%90%EC%88%98%28AMJ%29.jpg,CC BY-SA 3.0,칼빈500,116.2
st_18115,현대14차아파트,,,,,
st_18116,금강아케이드,,,,,
st_18128,우현로62길,,,,,
st_18134,동두천큰시장,,,,,
st_18150,세일제화,,,,,
st_18153,송정항서방파제,,,,,
st_18155,대평남로,,,,,
st_18156,혜인선박,,,,,
st_18157,남부민동,,,,,
st_18159,부산감천항 수산물시장,,,,,
