id,title,place_name,place_address,place_latitude,place_longitude
st_08075,별에서온그대,만화카페,서울 서대문구 창천동 50-6,37.558589,126.937741
st_08079,별에서온그대,한국전령공사 남서울지역옆,서울 영등포구 문래동3가 72-1,37.520278,126.894300
st_08080,별에서온그대,한국전령공사 남서울지역,서울 영등포구 문래동3가 80-1,37.520166,126.892859
st_08084,별에서온그대,세종대로 횡단보도,서울 종로구 세종로 1-68,37.572432,126.976902
st_08085,별에서온그대,원서공원,서울 종로구 원서동 206-4,,
st_08277,북극성,소월로(어반클리프쪽),서울 용산구 후암동 406-97,37.547688,126.984415
st_08278,북극성,금세기빌딩,서울 중구 무교로 6,37.566481,126.979470
st_08279,북극성,"을지로입구역3,4번출구쪽",서울 중구 을지로2가 1-1,37.566261,126.983223
st_08284,북극성,청와대,서울 종로구 청와대로 1,37.586476,126.974937
st_08285,북극성,평창40길,서울 종로구 평창동 411-5,37.615235,126.979673
st_08286,북극성,평창7길,서울 종로구 평창7길 89,37.615855,126.980099
st_08291,북극성,강남대로,서울 강남구 강남대로 446,37.502390,127.025949
st_08292,북극성,윤빌딩,서울 서초구 서초대로74길 3,37.497225,127.026201
st_08294,북극성,코엑스(아셈타워쪽),서울 강남구 영동대로 511,37.510357,127.061024
st_08308,북극성,중앙디엔씨,부산 남구 이기대공원로 57-170,35.131468,129.120672
st_08453,비밀의숲,본동집,서울 동작구 노량진로32길 78,37.510437,126.956576
st_08454,비밀의숲,마포경찰서옆,서울 마포구 마포대로 173,37.549902,126.954456
st_08456,비밀의숲,5500012카페,서울 성북구 장월로 23,37.608229,127.047155
st_08458,비밀의숲,성북구집,서울 성북구 장월로6길 11,37.609206,127.047940
st_08459,비밀의숲,승진슈퍼,서울 성북구 장월로6길 38,37.609740,127.048728
st_08461,비밀의숲,아리따움,서울 성북구 종암로 100,37.599071,127.034729
st_08463,비밀의숲,더사보르,서울 성북구 화랑로19길 20-1,37.607657,127.049468
st_08464,비밀의숲,시져지카페,서울 성북구 화랑로32길 59,37.607972,127.057708
st_08468,비밀의숲,신광사,서울 종로구 종로 176,37.570456,126.997080
st_08623,사내맞선,청담드메르,서울 강남구 도산대로 452,37.523630,127.045734
st_08627,사내맞선,샤론미용실앞,서울 마포구 망원로11길 27-10,37.558854,126.906106
st_08629,사내맞선,돈치킨,서울 마포구 방울내로11길 14,37.561456,126.904520
st_08630,사내맞선,LA갈비,서울 마포구 방울내로11길 35,37.562163,126.903558
st_08633,사내맞선,이태리타올,서울 마포구 와우산로3길 47,37.545542,126.920441
st_08635,사내맞선,몽마르뜨언덕위 은하수다방,서울 마포구 토정로 33-1,37.545772,126.914711
st_08638,사내맞선,에리트빌딩,서울 영등포구 여의대방로65길 12,37.519629,126.930032
st_08643,사내맞선,서울공예박물관앞,서울 종로구 율곡로3길 4,37.576611,126.983261
st_08647,사냥개들2,피자쏭앞,서울 양천구 오목로38길 36,37.521938,126.856536
st_08651,사냥개들2,충무로,서울 중구 충무로 39-1,37.564769,126.992619
st_08652,사냥개들2,충무로5길,서울 중구 을지로3가 320-2,37.565432,126.991376
st_08655,사냥개들2,천호대로91길,서울 동대문구 장한로2길 63,37.561840,127.068807
st_08656,사냥개들2,"한강(동호대교,성수대교사이)",서울 성동구 옥수동 488,37.539603,127.026970
st_08659,사냥개들2,삼성로146길,서울 강남구 삼성로 760,37.522771,127.048424
st_08662,사냥개들2,청라동집,인천 서해구 청라동 77-24,37.540152,126.631322
st_08663,사냥개들2,청라한내로,인천 서해구 청라동 76-7,37.540368,126.628286
st_08665,사냥개들2,청라한내로162번길,인천 서해구 청라한내로162번길 7,37.539831,126.629048
st_08666,사냥개들2,구움다방(폐업),인천 서해구 청라커낼로223번길 4-3,37.528757,126.644137
st_08673,사냥개들2,삼송로(1),경기 고양시 덕양구 삼송동 394,37.651869,126.887236
st_08674,사냥개들2,삼송로(2),경기 고양시 덕양구 원흥동 58-16,37.649727,126.877916
st_08675,사냥개들2,삼송로(3),경기 고양시 덕양구 삼송동 387,37.650353,126.881826
st_08677,사냥개들2,천광카센타,경기 남양주시 화도읍 수레로 1193,37.643691,127.302947
st_08681,사냥개들2,AXIS금정,경기 성남시 중원구 산성대로 398,37.447305,127.158394
st_08682,사냥개들2,자혜로(1),경기 성남시 중원구 자혜로 3,37.450766,127.160037
st_08683,사냥개들2,자혜로(2),경기 성남시 중원구 금빛로 101,37.450707,127.165736
st_08684,사냥개들2,산성대로372번길,경기 성남시 중원구 광명로 299,37.444662,127.159375
st_08685,사냥개들2,광명로,경기 성남시 중원구 광명로 365,37.446675,127.166230
st_08687,사냥개들2,산성대로,경기 성남시 수정구 산성대로 539,37.458973,127.164595
st_08688,사냥개들2,공원로,경기 성남시 수정구 공원로 391,37.445899,127.145647
st_08689,사냥개들2,판교역로,경기 성남시 분당구 판교역로 235,37.402048,127.108691
st_08691,사냥개들2,심재훈 동물병원,경기 평택시 탄현로 310-1,37.080089,127.055196
st_08692,사냥개들2,탄현로(1),경기 평택시 탄현로 315-1,37.080637,127.055226
st_08693,사냥개들2,탄현로(2),경기 평택시 탄현로 262,37.075883,127.055454
st_08694,사냥개들2,우성세라믹스공업,경기 평택시 포승읍 서둔물길 30-34,36.994008,126.894149
st_08698,사냥개들2,청주국제공항,충북 청주시 청원구 내수읍 오창대로 980 5-4,,
st_08703,사냥개들2,옛장흥교도소,전남광주통합특별시 장흥군 장흥읍 원도리 191,34.687303,126.913304
st_08704,사냥개들2,김천 폐대학,경북 김천시 어모면 옥율리 산 27-1,36.175127,128.109025
st_08791,사랑의불시착,아크레도 청담점,서울 강남구 압구정로 410,37.527214,127.041632
st_08794,사랑의불시착,동아디지털미디어센터,서울 마포구 매봉산로 75,37.578452,126.892899
st_08797,사랑의불시착,제네시스비비큐,서울 송파구 중대로 64,37.491494,127.116019
st_08801,사랑의불시착,엔젤리너스,경기 수원시 팔달구 권광로 187,37.264251,127.032472
st_08804,사랑의불시착,신제물포구락부스튜디오,인천 미추홀구 석정로 200,37.467626,126.657471
st_08806,사랑의불시착,영림홈앤리빙 인천갤러리,인천 남동구 아암대로 1085,37.387258,126.688843
st_08981,사이코지만괜찮아,일광전구라이트하우스,인천 제물포구 참외전로174번길 8-1,37.472105,126.635059
st_08982,사이코지만괜찮아,버스정류장,인천 제물포구 화도진로 88,37.479418,126.630347
st_08984,사이코지만괜찮아,웰빙쌈밥앤칡불냉면,인천 남동구 남동대로799번길 44,37.454125,126.705721
st_08987,사이코지만괜찮아,서래갈매기,서울 강남구 강남대로96길 17,37.500136,127.028390
st_08989,사이코지만괜찮아,대성관,서울 동작구 여의대방로 204-1,,
st_08990,사이코지만괜찮아,엔젤리너스,서울 영등포구 여의도동 61-5,37.519410,126.938626
st_08992,사이코지만괜찮아,노들견우카페,서울 용산구 이촌동 361-1,37.520546,126.962485
st_08993,사이코지만괜찮아,후암동집,서울 용산구 후암로28마길 30,37.550410,126.980801
st_09493,선재업고튀어,비엔나커피하우스 상암팬엔터점,서울 마포구 월드컵북로58길 10,37.581600,126.887076
st_09494,선재업고튀어,가온문화공원 앞,서울 마포구 월드컵북로56길 19,37.582343,126.888366
st_09496,선재업고튀어,"한강(양화대교,서강대교사이)",서울 영등포구 여의도동 81-7,37.540607,126.913257
st_09497,선재업고튀어,성산로22길,서울 서대문구 성산로22길 22,37.559882,126.934044
st_09500,선재업고튀어,메머드익스프레스 홍대정문점 앞,서울 마포구 와우산로18길 38,37.551924,126.924000
st_09502,선재업고튀어,카페로드,서울 금천구 범안로 1152,37.466359,126.889851
st_09509,선재업고튀어,복정우물앞,서울 종로구 삼청로4길 12-1,37.582135,126.982030
st_09512,선재업고튀어,삼일대로32길,서울 종로구 삼일대로32길 31-8,37.575703,126.988730
st_09517,선재업고튀어,정릉풍림아이원아파트 125동,서울 성북구 솔샘로25길 28,37.618577,127.006962
st_09518,선재업고튀어,에픽에스프레소더커피바,서울 성동구 무학로 33,37.569164,127.026348
st_09521,선재업고튀어,아크레도 청담점,서울 강남구 압구정로 410,37.527214,127.041632
st_09524,선재업고튀어,계약주식동네포차,인천 계양구 서운로 45-1,37.529796,126.743711
st_09530,선재업고튀어,시향,경기 양주시 은현면 평화로1889번길 101-9,37.857977,127.049361
st_09531,선재업고튀어,부흥로,경기 양주시 만송동 712,37.799537,127.084296
st_09537,선재업고튀어,르팽드파크23,경기 고양시 일산서구 주엽로 80,37.666063,126.756436
st_09545,선재업고튀어,행궁동주민센터앞,경기 수원시 팔달구 신풍로23번길 40,37.284050,127.012648
st_09547,선재업고튀어,신풍연립앞,경기 수원시 팔달구 신풍로39번길 6,37.284629,127.013993
st_09550,선재업고튀어,K3마트앞,경기 수원시 장안구 경수대로743번길 96-2,37.288296,127.019281
st_09551,선재업고튀어,수원천로392번길,경기 수원시 장안구 연무동 189-11,37.288456,127.018812
st_09552,선재업고튀어,경수대로743번길,경기 수원시 장안구 경수대로743번길 64,37.288033,127.020964
st_09554,선재업고튀어,화홍문앞,경기 수원시 팔달구 북수동 25-36,37.287339,127.017147
st_09555,선재업고튀어,수원천,경기 수원시 팔달구 북수동 419,37.284638,127.017841
st_09556,선재업고튀어,화홍문근처,경기 수원시 장안구 영화동 135-1,37.287732,127.017331
st_09564,선재업고튀어,아야진해수욕장,강원 고성군 토성면 아야진리,38.276421,128.548190
st_09565,선재업고튀어,삼원슈퍼,강원 고성군 토성면 아야진옛길 31,38.270499,128.555270
st_09568,선재업고튀어,스테이해돋 앞바다,강원 고성군 토성면 아야진리 56-26,38.270209,128.557249
st_09571,선재업고튀어,마도 해안절벽,충남 태안군 근흥면 신진도리 산11,36.683561,126.129123
st_09572,선재업고튀어,마도길(2),충남 태안군 근흥면 신진도리 233-20,36.680997,126.127413
st_09573,선재업고튀어,마도길,충남 태안군 근흥면 마도길 154-1,36.685586,126.135281
st_09574,선재업고튀어,신진부두,충남 태안군 근흥면 신진부두길 122,36.682108,126.134925
st_09578,선재업고튀어,금강공원길,충남 공주시 금강공원길 5,36.466075,127.123044
st_09581,선재업고튀어,김천실내수영장,경북 김천시 운동장길 1,36.139694,128.086502
st_10114,스물다섯스물하나,동일슈퍼,인천 제물포구 월미로 26-1,37.476503,126.615399
st_10117,스물다섯스물하나,마포진짜원조최대포본점,서울 마포구 마포대로 112-4,37.544561,126.951975
st_10119,스물다섯스물하나,새창로49길,서울 용산구 새창로 157-1,37.533786,126.962792
st_10120,스물다섯스물하나,삼부조명,서울 용산구 청파로 101,37.533463,126.962168
st_10121,스물다섯스물하나,화신유통,서울 용산구 청파로 91,37.533363,126.961387
st_10123,스물다섯스물하나,교보빌딩앞,서울 종로구 종로 1,37.570986,126.977983
st_10153,스위트홈2,강변북로,서울 성동구 금호동4가 1523-2,37.543740,127.024430
st_10214,스터디그룹,한림연예에술고등학교,서울 송파구 충민로 172,37.485109,127.133354
st_10217,스터디그룹,그랜드마트앞,인천 제물포구 송림동 168-15,37.476669,126.640384
st_10218,스터디그룹,송림로61번길,인천 제물포구 송림로61번길 32,37.476132,126.640510
st_10221,스터디그룹,서화어린이공원,인천 미추홀구 도화동 1003-2,37.474667,126.662125
st_10231,스터디그룹,카페 웨이브 시흥거북섬점,경기 시흥시 거북섬둘레길 28,37.324657,126.678566
st_10232,스터디그룹,위례 지웰푸르지오앞,경기 하남시 위례대로 220,37.481718,127.148160
st_10234,스터디그룹,단국대학교 죽전캠퍼스 법정관,경기 용인시 수지구 죽전로 152,37.321194,127.132536
st_10276,스프링피버,해피베어데이 합정 본점,서울 마포구 양화로12길 16-6,37.551704,126.918203
st_10278,스프링피버,여의도환승센터 횡단보도,서울 영등포구 여의도동 2-11,37.525698,126.924241
st_10280,스프링피버,여의나루로,서울 영등포구 여의나루로 60,37.522300,126.926225
st_10281,스프링피버,부국증권사거리,서울 영등포구 국제금융로6길 17,37.521837,126.928150
st_10282,스프링피버,여의나루로2길,서울 영등포구 여의도동 3-7,37.519546,126.923832
st_10283,스프링피버,대륭포스트타워8차,서울 구로구 디지털로26길 43,37.481007,126.894422
st_10288,스프링피버,"서울 중구,종로일대",서울 중구 명동길 74,37.563676,126.986776
st_10295,스프링피버,메종 드 플래터 스타스티서울 레스토랑,서울 강동구 구천면로 140,37.542278,127.120514
st_10297,스프링피버,엠아이 폴리스 스튜디오,경기 고양시 일산서구 송산로 502,37.688830,126.734028
st_10299,스프링피버,삼양라운드힐,강원 평창군 대관령면 횡계리 산1-136,37.736190,128.731515
st_10302,스프링피버,새마을로3599번길,경북 포항시 북구 죽장면 새마을로 3619-7,36.161222,129.094786
st_10307,스프링피버,해안로2626번길,경북 포항시 북구 송라면 해안로2626번길 47,36.222247,129.385403
st_10309,스프링피버,청하로192번길,경북 포항시 북구 청하면 청하로192번길 5-8,36.196749,129.340174
st_10310,스프링피버,청하로175번길(1),경북 포항시 북구 청하면 청하로151번길 20-22,36.194139,129.337253
st_10311,스프링피버,청하로175번길(2),경북 포항시 북구 청하면 미남리 428-3,36.194378,129.336137
st_10316,스프링피버,해안로,경북 포항시 북구 흥해읍 해안로 1773,36.161119,129.397249
st_10317,스프링피버,칠포항,경북 포항시 북구 흥해읍 칠포리,36.145511,129.386812
st_10319,스프링피버,새마을발상지길113번길,경북 포항시 북구 기계면 문성리 702-4,36.064291,129.196407
st_10320,스프링피버,해안로(2),경북 포항시 북구 환호동 산 65-3,36.063808,129.396833
st_10321,스프링피버,해안로(3),경북 포항시 북구 환호동 478-2,36.071613,129.404767
st_10322,스프링피버,해안로(4),경북 포항시 북구 환호동 480-3,36.072502,129.408072
st_10325,스프링피버,청포도다방(폐업),경북 포항시 북구 중앙로298번길 14-6,36.039164,129.367615
st_10332,스프링피버,서동로,경북 포항시 북구 신흥동 678-28,36.041173,129.362238
st_10335,스프링피버,대신로30번길,경북 포항시 북구 대신로30번길 10-2,36.046701,129.369141
st_10339,스프링피버,희망대로,경북 포항시 남구 희망대로 1171-1,36.034051,129.380538
st_10343,스프링피버,포항공대 메타세콰이어,경북 포항시 남구 청암로 77,36.010588,129.321301
st_10347,스프링피버,호미로,경북 포항시 남구 호미곶면 대동배리 산 26-8,36.065666,129.537282
st_10349,스프링피버,해맞이로46번길(1),경북 포항시 남구 호미곶면 해맞이로46번길 34,36.066166,129.571229
st_10350,스프링피버,해맞이로46번길,경북 포항시 남구 호미곶면 대보리 53-7,36.065274,129.572191
st_10351,스프링피버,해맞이로46번길(3),경북 포항시 남구 호미곶면 강사리 772-17,36.059221,129.575807
st_10352,스프링피버,일출로,경북 포항시 남구 호미곶면 일출로596번길 5,36.042110,129.579657
st_10354,스프링피버,구평리집,경북 포항시 남구 구룡포읍 동해안로4260번길 18,35.946377,129.538566
st_10355,스프링피버,구평보건소 정류장(285034),경북 포항시 남구 구룡포읍 동해안로4260번길 3,35.946620,129.536878
st_10356,스프링피버,석병리집(1),경북 포항시 남구 구룡포읍 일출로328번길 48-4,36.023068,129.578396
st_10358,스프링피버,석병리집(2),경북 포항시 남구 구룡포읍 일출로204번길 17,36.013067,129.578212
st_10360,스프링피버,구룡포길계단(동백꽃필무렵),경북 포항시 남구 구룡포읍 구룡포리 384-1,35.991110,129.560590
st_10361,스프링피버,구룡포생활문화센터,경북 포항시 남구 구룡포읍 용주로7번길 30,,
st_10363,스프링피버,호미로,경북 포항시 남구 구룡포읍 구룡포리 954-32,35.990759,129.559408
st_10367,스프링피버,동해안로3261번길,경북 포항시 남구 장기면 동해안로 3261,35.878168,129.516681
st_10369,스프링피버,양포항길,경북 포항시 남구 장기면 양포항길 54,35.881619,129.519448
st_10371,스프링피버,계원리 등대,경북 포항시 남구 장기면 계원리 1-2,35.870555,129.533516
st_10445,슬기로운감빵생활,개화동집,서울 강서구 개화동로7길 26-11,37.580080,126.801035
st_10447,슬기로운감빵생활,상암DMC홍보관.YTN,서울 마포구 상암동 1715,37.579999,126.887548
st_10448,슬기로운감빵생활,히브루스,서울 마포구 서강로 144,37.554486,126.936628
st_10450,슬기로운감빵생활,신촌설렁탕,서울 서대문구 성산로 494-30,37.560609,126.941377
st_10453,슬기로운감빵생활,봄봄,서울 성동구 성수동2가 314-20,37.543529,127.054562
st_10457,슬기로운의사생활,하남돼지/코엑스점,서울 강남구 테헤란로81길 53,37.510575,127.055624
st_10459,슬기로운의사생활,병원1층/파리크라상,서울 강서구 공항대로 260,37.557263,126.836267
st_10462,슬기로운의사생활,보나베띠/여의도점,서울 영등포구 은행로 30,37.528200,126.922656
st_10464,시그널,GS25 중계에이스점,서울 노원구 덕릉로 699,37.660129,127.075210
st_10465,시그널,미증유옆,서울 마포구 상암동 2-65,37.578285,126.896040
st_10470,시그널,CU맞은편,서울 은평구 갈현로 326,37.625540,126.918099
st_10471,시그널,은영슈퍼,서울 은평구 증산로13길 32,37.588228,126.909425
st_10474,시그널,다음코리아,서울 종로구 서순라길 17-9,37.571816,126.993344
st_10477,시그널,전일모터스,서울 종로구 율곡로 269,37.573435,127.007358
st_10479,시그널,헬로양꼬치,서울 마포구 동교동 201-20,37.556695,126.921386
st_10839,신입사원강회장,세종대로,서울 종로구 세종로 1-68,37.572432,126.976902
st_10841,신입사원강회장,청계천로,서울 종로구 창신동 436-91,37.569895,127.011088
st_10842,신입사원강회장,동대문신발상가,서울 종로구 청계천로 307,37.570071,127.011949
st_10847,신입사원강회장,강남대로,서울 서초구 강남대로 403,37.498458,127.026816
st_10852,신입사원강회장,테헤란로,서울 강남구 역삼동 804,37.501249,127.038332
st_10866,신입사원강회장,경기동로186번길,경기 오산시 부산동 790,37.156967,127.092250
st_10867,신입사원강회장,춘천시종합경기장,강원 춘천시 스포츠타운길 136,37.855221,127.693260
st_10878,신입사원강회장,Gardens by the Bay East,"11 Rhu Cross,싱가포르 437440",,
st_11216,아이돌아이,마곡중앙14로,서울 강서구 마곡중앙14로 22,37.568866,126.830044
st_11219,아이돌아이,LG사이언스파크 정류장(16108),서울 강서구 마곡중앙10로 30,37.563403,126.831230
st_11220,아이돌아이,증산동집(1),서울 은평구 증산로13가길 12-7,37.589226,126.910226
st_11221,아이돌아이,증산동집(2),서울 은평구 증산로13가길 12-9,37.589213,126.910343
st_11222,아이돌아이,증산로13가길(1),서울 은평구 증산동 131-167,37.588847,126.910019
st_11223,아이돌아이,증산로13가길(2),서울 은평구 증산로13가길 13,37.589036,126.909660
st_11224,아이돌아이,증산로13가길(3),서울 은평구 증산로13가길 16-1,37.589105,126.909373
st_11227,아이돌아이,희우정로,서울 마포구 희우정로15길 1,37.553794,126.902079
st_11229,아이돌아이,서강로,서울 마포구 노고산동 112-12,37.553245,126.933709
st_11235,아이돌아이,영등포역 육교,서울 영등포구 영등포동 618-499,37.513605,126.904079
st_11236,아이돌아이,경인로94길,서울 영등포구 경인로94길 9-7,37.514519,126.903322
st_11241,아이돌아이,경희초등학교,서울 동대문구 경희대로 26,37.593949,127.054891
st_11243,아이돌아이,매봉18길,서울 성동구 금호동2가 산 9-14,37.551542,127.017195
st_11250,아이돌아이,압구정로,서울 강남구 청담동 145,37.526108,127.046215
st_11251,아이돌아이,도산대로,서울 강남구 도산대로 322,37.522216,127.037175
st_11253,아이돌아이,영종순환로,인천 영종구 운북동 1367-3,37.526414,126.507413
st_11254,아이돌아이,너와집노래방,인천 제물포구 차이나타운로52번길 11,37.474967,126.617978
st_11255,아이돌아이,차이나타운로,인천 제물포구 차이나타운로 56-19,37.474854,126.617928
st_11256,아이돌아이,제물량로,인천 제물포구 제물량로 258,37.474791,126.617831
st_11263,아이돌아이,엠아이 폴리스 스튜디오,경기 고양시 일산서구 송산로 502,37.688830,126.734028
st_11265,아이돌아이,월드고양로,경기 고양시 일산동구 월드고양로 138-1,37.656316,126.759736
st_11277,아이돌아이,사랑마트,경기 성남시 수정구 태평로108번길 8-1,37.450273,127.138547
st_11480,알고있지만,샛별빌라,서울 마포구 독막로19길 20-15,37.548686,126.925586
st_11481,알고있지만,인시즌,서울 마포구 성미산로29길 16,37.564851,126.922600
st_11484,알고있지만,그대와인,서울 마포구 어울마당로5길 52,37.550084,126.917981
st_11485,알고있지만,산울림소극장버정,서울 마포구 와우산로 150-1,37.554348,126.929917
st_11486,알고있지만,자연인들,서울 마포구 와우산로22길 34,37.551024,126.924189
st_11489,알고있지만,몽마르뜨언덕위 은하수다방,서울 마포구 토정로 33-1,37.545772,126.914711
st_11493,알고있지만,후암동집,서울 용산구 두텁바위로60길 78,37.548117,126.983904
st_11497,알고있지만,소월로계단,서울 용산구 소월로 168,37.547958,126.984237
st_11498,알고있지만,빈티지샵,서울 용산구 우사단로10길 114,37.531309,127.001269
st_11500,알고있지만,우리동네키움센터,서울 용산구 이태원로36길 7,,
st_11502,알고있지만,골목집화로구이/한대포,서울 용산구 한강대로39길 12-12,37.531194,126.968697
st_11606,약한영웅2,CU신월하나점(폐업),서울 양천구 곰달래로 46,37.529795,126.837911
st_11607,약한영웅2,한성상가,서울 구로구 경인로55길 51,37.503773,126.876244
st_11609,약한영웅2,삼진기업주변,서울 구로구 신도림로15길 20,37.509704,126.881466
st_11610,약한영웅2,헤이피피 홍대점,서울 마포구 와우산로17길 19-11,37.549666,126.921696
st_11612,약한영웅2,어울마당로,서울 마포구 서교동 365-28,37.551328,126.921372
st_11614,약한영웅2,영등포경찰서앞,서울 영등포구 국회대로 608,37.525989,126.901193
st_11615,약한영웅2,이앤비하이코,서울 영등포구 버드나루로8길 12,37.523604,126.911854
st_11616,약한영웅2,영등포로,서울 영등포구 영등포로 379-1,37.513964,126.920433
st_11617,약한영웅2,밤동산지하보도,서울 영등포구 신길동 5-8,37.514628,126.922259
st_11618,약한영웅2,영등포로67가길,서울 영등포구 영등포로79길 9,37.514607,126.921223
st_11619,약한영웅2,영등포로79가길,서울 영등포구 영등포로79가길 12,37.514639,126.920191
st_11621,약한영웅2,쓰리팝PC카페대방점,서울 동작구 등용로 123,37.512143,126.931722
st_11622,약한영웅2,노량진로26길,서울 동작구 노량진로26길 57,37.510114,126.955479
st_11623,약한영웅2,문배동이안아파트앞 정류장,서울 용산구 청파로 205-6,37.538227,126.970348
st_11625,약한영웅2,효창원로69길,서울 용산구 효창원로69길 15,37.541854,126.961261
st_11628,약한영웅2,중대로 횡단보도,서울 송파구 중대로 192,37.498902,127.126295
st_11629,약한영웅2,송파사회복지관.성요셉성당 정류장,서울 송파구 문정로 221,37.498225,127.140635
st_11630,약한영웅2,거마로7길,서울 송파구 거마로7길 44,37.497752,127.141487
st_11639,약한영웅2,대전시민천문대 주차장,대전 유성구 과학로 213-48,36.381622,127.353662
st_11642,약한영웅2,오랑1길 육교,대전 서구 대신2길 49,36.311264,127.379756
st_11643,약한영웅2,육교앞,대전 서구 대신2길 49,36.311264,127.379756
st_11830,언더커버미쓰홍,다원레스토랑,서울 강서구 공항대로65길 1-5,37.550390,126.867060
st_11831,언더커버미쓰홍,스위스그랜드호텔,서울 서대문구 연희로 353,37.589378,126.935518
st_11832,언더커버미쓰홍,뱅센느,서울 서대문구 연희로11길 41,37.568242,126.929206
st_11833,언더커버미쓰홍,판자집,서울 서대문구 연세로2길 29,37.556347,126.938510
st_11834,언더커버미쓰홍,대포막창,서울 마포구 양화로6길 57-5,37.548945,126.917471
st_11835,언더커버미쓰홍,강변한신코아아파트,서울 마포구 마포대로4다길 18,37.536326,126.943912
st_11836,언더커버미쓰홍,서울마리나뒤쪽,서울 영등포구 여의도동 81-10,37.535716,126.911166
st_11837,언더커버미쓰홍,서강대교,서울 영등포구 여의도동 83-1,37.535855,126.924794
st_11838,언더커버미쓰홍,국회의사당,서울 영등포구 의사당대로 1,37.532912,126.916404
st_11839,언더커버미쓰홍,글래드여의도,서울 영등포구 의사당대로 16,37.527409,126.917265
st_11840,언더커버미쓰홍,미켈레커피 여의도점,서울 영등포구 의사당대로 38,37.526108,126.918710
st_11841,언더커버미쓰홍,켄싱턴호텔 여의도 뉴욕뉴욕,서울 영등포구 국회대로76길 16,37.530289,126.921969
st_11842,언더커버미쓰홍,여의도일대&마포대교,서울 영등포구 여의도동 85-2,37.532429,126.935734
st_11843,언더커버미쓰홍,여의도순복음교회 제2교육관,서울 영등포구 국회대로76길 25,37.530100,126.923668
st_11844,언더커버미쓰홍,엄마손감자탕,서울 영등포구 은행로 3,37.527512,126.919666
st_11845,언더커버미쓰홍,국회앞 지하보도,서울 영등포구 은행로 14,37.527122,126.920832
st_11846,언더커버미쓰홍,정우빌딩앞,서울 영등포구 은행로 29,37.529082,126.921889
st_11847,언더커버미쓰홍,한국수출입은행본점 옆,서울 영등포구 은행로 38,37.528637,126.923399
st_11848,언더커버미쓰홍,백원,서울 영등포구 여의공원로 101,37.529272,126.924893
st_11849,언더커버미쓰홍,여의공원로,서울 영등포구 여의공원로 111,37.529797,126.925781
st_11850,언더커버미쓰홍,대오빌딩앞,서울 영등포구 여의나루로 53-1,37.522702,126.924994
st_11851,언더커버미쓰홍,신송센터빌딩,서울 영등포구 여의나루로 57,37.523046,126.925616
st_11852,언더커버미쓰홍,여의주,서울 영등포구 국제금융로6길 33,37.520791,126.926912
st_11853,언더커버미쓰홍,리버타워 맞은편,서울 영등포구 63로 36,37.519421,126.938610
st_11854,언더커버미쓰홍,장미의집,서울 영등포구 국제금융로7길 32,37.523309,126.933882
st_11855,언더커버미쓰홍,여의도따로국밥,서울 영등포구 여의대방로69길 28,37.521399,126.930233
st_11856,언더커버미쓰홍,서글렁탕,서울 영등포구 여의대방로 394,37.519391,126.932766
st_11857,언더커버미쓰홍,여의도한강공원(오리배),서울 영등포구 여의동로 252,37.522837,126.941575
st_11858,언더커버미쓰홍,여의도한강공원,서울 영등포구 여의도동 86-7,37.521193,126.941899
st_11859,언더커버미쓰홍,덕원,서울 영등포구 버드나루로6길 6,37.522294,126.912035
st_11860,언더커버미쓰홍,노들섬,서울 용산구 양녕로 445,37.517664,126.958036
st_11861,언더커버미쓰홍,한강대교 아래,서울 용산구 이촌동 376,37.521176,126.960181
st_11862,언더커버미쓰홍,서호교 아래,서울 용산구 이촌동 321-1,37.527948,126.952434
st_11863,언더커버미쓰홍,이촌한강공원,서울 용산구 이촌동 389-1,37.523923,126.954094
st_11864,언더커버미쓰홍,홍돈 용산점,서울 용산구 원효로2가 93-3,37.534583,126.961050
st_11865,언더커버미쓰홍,대원정사 주차장,서울 용산구 두텁바위로60길 49,37.549249,126.983355
st_11866,언더커버미쓰홍,서울스퀘어,서울 중구 한강대로 416,37.555504,126.973751
st_11867,언더커버미쓰홍,남대문시장 E동,서울 중구 남대문시장4길 21,37.559186,126.977654
st_11868,언더커버미쓰홍,남대문시장2길,서울 중구 남창동 51-8,37.559119,126.976516
st_11869,언더커버미쓰홍,명동예술극장,서울 중구 명동길 35,37.564041,126.984202
st_11870,언더커버미쓰홍,로얄호텔서울,서울 중구 명동길 61,37.564386,126.985864
st_11871,언더커버미쓰홍,약현성당,서울 중구 청파로 447-1,37.559193,126.966980
st_11872,언더커버미쓰홍,설가온,서울 종로구 세종대로 175,37.571848,126.976168
st_11873,언더커버미쓰홍,노들집,서울 종로구 돈화문로11다길 14,37.572979,126.990765
st_11874,언더커버미쓰홍,경성의복,서울 종로구 삼일대로30길 56,37.574335,126.990804
st_11875,언더커버미쓰홍,종로,서울 종로구 종로 146-1,37.570242,126.993809
st_11876,언더커버미쓰홍,종로24길,서울 종로구 종로 150,37.570253,126.994235
st_11877,언더커버미쓰홍,남도식당,서울 종로구 수표로20길 18,37.569883,126.990462
st_11878,언더커버미쓰홍,서울보증보험,서울 종로구 김상옥로 29,37.573646,127.000602
st_11879,언더커버미쓰홍,자하문로2길,서울 종로구 통의동 37-4,37.576557,126.972822
st_11880,언더커버미쓰홍,윤보선길,서울 종로구 윤보선길 21,37.576978,126.983938
st_11881,언더커버미쓰홍,이화벽화마을,서울 종로구 율곡로19길 68-48,37.577372,127.007872
