id,place_name,image_url,commons_page,license,author,distance_m
st_07439,치즈인더스트리 앞(폐업),https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Pasta_made_by_a_restaurant_named_%EC%97%B4%EB%91%90%EB%8B%AC.jpg/960px-Pasta_made_by_a_restaurant_named_%EC%97%B4%EB%91%90%EB%8B%AC.jpg,https://commons.wikimedia.org/wiki/File%3APasta%20made%20by%20a%20restaurant%20named%20%EC%97%B4%EB%91%90%EB%8B%AC.jpg,CC BY-SA 4.0,Ch sj,61.2
st_07462,선샤인호텔,,,,,
st_07472,로케이션 이음,,,,,
st_07485,당진우리병원,,,ERR:HTTPError,,
st_07493,남포면집,,,,,
st_07496,창동3길,,,,,
st_07499,고부천길,,,,,
st_07504,추성1로,,,,,
st_07693,우리마트,,,,,
st_07705,한강대로7길,,,,,
st_07722,성지초등학교,,,ERR:HTTPError,,
st_07738,하남경찰서,,,,,
st_07744,평택중앙시장,,,,,
st_07753,충청남도 관사촌,,,,,
st_07765,전북대 앞,,,ERR:HTTPError,,
st_08278,금세기빌딩,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Fish_on_a_rope_%287446549928%29.jpg/960px-Fish_on_a_rope_%287446549928%29.jpg,https://commons.wikimedia.org/wiki/File%3AFish%20on%20a%20rope%20%287446549928%29.jpg,CC BY 2.0,Paul Keller,7.2
st_08295,인천공항,,,,,
st_10854,인천공항,,,,,
st_13231,인천공항,,,,,
st_08452,동남빌딩,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/%E8%8B%91%E6%B4%9E%E3%82%AB%E3%83%AB%E3%83%94_-_panoramio.jpg/960px-%E8%8B%91%E6%B4%9E%E3%82%AB%E3%83%AB%E3%83%94_-_panoramio.jpg,https://commons.wikimedia.org/wiki/File%3A%E8%8B%91%E6%B4%9E%E3%82%AB%E3%83%AB%E3%83%94%20-%20panoramio.jpg,CC BY 3.0,米田賢一,15.6
st_08457,동방그린빌라,,,,,
st_08464,시져지카페,,,,,
st_08630,LA갈비,,,ERR:HTTPError,,
st_08634,CU 마포망원점,,,,,
st_08655,천호대로91길,,,,,
st_08681,AXIS금정,,,,,
st_08684,산성대로372번길,,,,,
st_08690,시럽,,,,,
st_08696,밀리언그라운드 홍천,,,ERR:HTTPError,,
st_08703,옛장흥교도소,,,,,
st_08795,BBQ(이대점),https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Sinchon-dong_Community_Service_Center_20140513_162355.jpg/960px-Sinchon-dong_Community_Service_Center_20140513_162355.jpg,https://commons.wikimedia.org/wiki/File%3ASinchon-dong%20Community%20Service%20Center%2020140513%20162355.jpg,CC BY-SA 4.0,안우석,143.5
st_08986,송도아울렛,,,ERR:HTTPError,,
st_09497,성산로22길,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/2014-04-12_18.36.48_%EC%B5%9C%EA%B4%91%EB%AA%A8.jpg/960px-2014-04-12_18.36.48_%EC%B5%9C%EA%B4%91%EB%AA%A8.jpg,https://commons.wikimedia.org/wiki/File%3A2014-04-12%2018.36.48%20%EC%B5%9C%EA%B4%91%EB%AA%A8.jpg,CC0,최광모 (Choe Kwangmo),148.9
st_09511,고려사이버대학교인촌관,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Joongang_west_02.jpg/960px-Joongang_west_02.jpg,https://commons.wikimedia.org/wiki/File%3AJoongang%20west%2002.jpg,CC BY-SA 4.0,SEUNG HUI HONG,129.2
st_09536,은행프라자,,,,,
st_09545,행궁동주민센터앞,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Paldal-san.jpg/960px-Paldal-san.jpg,https://commons.wikimedia.org/wiki/File%3APaldal-san.jpg,CC BY-SA 4.0,Symtux,80.7
